ID,FondoManiobra2010,FondoManiobra2011,FondoManiobra2012,FondoManiobra2013,FondoManiobra2014,FondoManiobra2015,FondoManiobra2016,FondoManiobra2017,FondoManiobra2018,FondoManiobra2019,FondoManiobra2020,FondoManiobra2021,FondoManiobra2022,Diccionario!A1
313802809,0,0,2199973,"120942,5","2726,199",221967,877500,1037344,1063229,-149615,126663,-96141,2638946,
313805009,0,0,"280632,586","22357,267","368995,536","175624,251","1241351,761","2309978,071","4983078,96374",2039738,"648675,28",4100404,6044498,
313805721,0,0,0,5564,"159349,714",0,18095,58232,110470,108407,902818,1466773,407356,
313807417,0,0,0,-531138,-98113,-485287,-1388134,-936368,-719187,-946414,-727914,-5175793,-501910,
313807953,0,0,41819,0,0,0,189109,471522,145237,207965,1474526,863400,-520587,
313811329,0,0,0,1365921,859572,"1155535,078",1467855,1876732,1857874,1249786,1972714,3856076,3553563,
313813473,0,0,149471,571772,-2167900,567483,961970,-4504709,-457366,1821147,4296414,14341207,16136548,
313817257,0,0,"-665,48981",-23525,-7635632,-5722026,-1123714,-2375094,-4346761,117574,-8502635,-1068875,4023881,
313818369,0,0,1551826,1362230,-9085800,-7947479,-6784649,-6157805,-4698205,-14615766,-20309026,-4768599,8960349,
313819073,0,0,"53548,106",5969,6963,55414,64056,25390,72865,184973,90203,105600,126100,
313819337,0,0,0,718215,1606546,1659135,2228887,1574945,566065,628324,-1615234,-2320782,-1874708,
313823993,0,0,0,"96985,251",0,279586,"473831,006",63279,213376,177598,"24276,86",27569,135948,
314415459,0,23522630,18621391,18488877,45593732,49091691,43420222,28794953,27559083,40284593,51225721,39971449,36378261,
314437712,0,0,"837506,303",2709580,3927388,4246651,4449083,1964638,4912104,1520383,-22634939,393924,9723252,
314438664,0,0,"111366,212","202242,069",613277,737936,1354173,2899615,2886018,2500041,2975703,3095327,0,
314446961,0,0,0,"51437,723",9131,11604,345878,-187600,444813,79989,60948,0,0,
314447385,0,0,"75436,01","33223,546","31394,163",67348,3273,125045,110399,69589,79213,-185675,233549,
314447873,0,0,0,"2520,411",2009,247473,274346,-28398,-14856,77472,0,124320,233196,
314525392,"-818,283",0,-169368,-620468,-1334310,-2005503,-854017,-1743549,-1509762,-2924341,-2674739,-2968868,0,
314571227,0,260624,1108764,605754,928162,756185,865947,333532,246294,172909,"619312,506",1184870,563370,
314600879,0,0,0,0,0,107173,547492,705036,167907,374227,1312525,862304,"1195105,744",
314676306,0,0,"420300,526","1483529,462",1128591,785027,1878048,2294866,1012314,407582,62370,1210555,2130755,
315217820,0,0,0,0,4693625,7367792,9077958,2750319,736821,"37597,353",103221,919097,2228413,
315218764,0,0,"404164,741",27438,137773,559909,527272,164519,-450671,-395159,467402,2223623,3420174,
315219716,0,0,0,168842,694992,2113690,1574505,901708,-2158153,-4419039,2560897,2359290,-7391880,
315219764,0,0,"87703,769","259628,661","8866,04",72209,100835,292609,20396,14679,58727,11241,10269,
315220492,0,0,"17398,065",9394,4878,8739,-1393698,-184129,17622,-30086,48189,52765,-1319725,
315220764,0,0,"265764,384",0,0,0,224228,97284,290642,15610,0,5514,118578,
315221788,0,0,3313,"420818,632",113522,-273165,154522,-468167,-557051,81868,-191788,655337,554925,
315222868,0,0,0,"234075,093","669713,597",155235,-247413,4043561,799215,1538851,3314583,11052560,10657489,
315223660,0,0,"-944385,892","462235,134",-312048,-183142,-417586,-383985,-252605,19132,-411949,-325381,156928,
315224660,0,0,"-1073,751",0,-965,0,704061,11574,123107,-443472,43146,-118935,-213379,
315226772,0,0,"121512,716",165859,69649,2366006,466882,855038,271787,180928,"85999,514",304239,112802,
315233637,0,0,"383070,372",75512,327371,125964,1026986,2050997,2260373,8794810,4940242,"7841178,498",17497123,
315235670,0,0,2057956,2482943,2939676,869040,430279,-4814403,-6533765,-3503309,-2982628,-369227,-2889778,
315236798,0,0,"11145,846","61425,005",61253,8302780,10304069,472922,10341064,1567837,10350183,779399,-261689,
315237174,0,0,"135954,158","93164,384","53916,523",0,226443,98942,382511,51823,344672,-1150446,0,
315239790,0,0,"10671916,479",4075636,2848185,14025197,826413,1135136,-3903487,-919559,-781726,0,0,
315240142,0,0,"433082,344","354571,576","621511,856",336145,1113249,-813039,345203,-53508,10514,350070,1103291,
315241430,0,0,0,0,0,-31421781,5564794,-6202562,-8602944,-4256154,-8826821,-14880558,-6292660,
315244278,0,0,"-454,054","1262,084","79197,349","139609,916",116173,83267,89251,42790,0,120495,32233,
315248558,0,0,"5248008,474",-2435458,-2929871,-2856031,-2467797,401073,-537787,2445649,-2211540,-741252,110170,
315249942,0,0,"2002144,528",1364125,-58323,218966,2217643,2838584,105106,-87741,-32128,0,0,
315250950,0,0,-69725,-63757,"-35453,896",156099,34649576,1619035,1366883,1282304,-1595868,1522665,261413,
315252286,0,0,-104802,9287,729043,2356475,2768128,1879146,1672518,2922868,4068593,7317514,4110395,
315252742,0,0,"533572,368",944685,2386960,-1814160,1192868,713474,2498136,493295,-1627502,89717,-309876,
315253278,0,0,"15942,238","-9169,506",-6008,0,"24856,699",26994,6778,-407,6803,0,77167,
315254470,0,0,"170196,13","329058,785","199444,697",3238702,363300,246566,-210111,-174323,-99327,-63781,0,
315256966,0,0,"-2123773,324",-4071457,-5594529,-7999980,-2106218,1430545,-325537,-5146098,-7166740,"10879441,71",3582593,
315258670,0,0,0,512238,-15165274,-23524087,-2407340,22901087,2703990,-10233827,0,-47624206,-37148545,
315260534,0,0,"40841,952","44173,926","50463,699",0,"986347,349",503864,1510550,1011418,487025,-227298,-984937,
315497370,0,3751252,1045471,82899,-412286,-82562,-822101,-189312,-146495,1035698,494763,-74302,0,
315590466,0,0,"152765,812",0,299428,584990,211118,455110,1057422,1588745,889302,740173,0,
315988340,0,"845732,88894","665504,99297",0,546323,598584,619680,486960,599236,"896567,112",554699,1036023,1666673,
315995339,0,0,"243235,03","209395,302","52877,222","545318,976",0,"905623,7975","1381165,45816",145830,0,0,717769,
315997523,0,0,0,8775,0,81332,-39214,169244,46120,86363,103634,1584813,1621135,
315998939,0,0,"51197,826",0,"71372,098",67970,59566,136763,173956,181441,97780,68100,236298,
316000059,0,0,0,"764415,284","1032706,633",526848,138071,314759,411664,107622,0,0,28263,
316406690,0,0,"3460,413","26344,398","83741,687",381624,333283,373827,67417,66353,35742,148584,-99457,
316407259,0,0,"178136,237","155893,344","124243,524",183000,11897,136271,73293,210180,188546,358787,265264,
316408251,0,0,"539242,043","326960,582",1029565,1552836,2118727,1326335,1978463,2192276,2561336,3552099,4177120,
316409027,"55290,869",1314216,0,"4797060,279",1046933,775426,1855180,2107247,2552393,1800759,2334229,1306491,2838771,
316409459,0,0,0,0,"21381,903",0,-38059,87386,88293,-473105,-966646,0,135768,
316470620,0,0,0,143269,175099,189518,301774,267842,364942,219372,216313,188565,345233,
316515876,0,0,0,0,284273,69339,575833,265430,272867,435729,236097,"866830,76","909364,744",
316520640,0,"28810,272",0,0,0,0,0,"147543,824","190050,628",146751,142884,854130,"535393,819",
316527057,0,0,0,0,15630,0,132495,-139518,477939,455395,0,601457,149619,
316530273,0,0,0,924140,4173347,4904783,6916189,4511075,-14281,-2911829,3736660,750936,4012503,
316530481,0,0,237436,46135,84408,-218566,-197225,-558213,59784,284270,268462,248252,-329388,
316563175,0,0,828399,1342072,1736496,442669,669482,-831037,-428487,-438210,-103821,848463,94794,
316564943,0,0,"8655,93084",-301312,420509,697186,-2560734,1153646,854917,676369,550658,2453616,2253935,
316566127,0,0,7342876,-348738,-2142640,-4113358,2480539,-3264779,-3676663,-6513505,321826,2815799,-350679,
316567327,0,0,0,0,0,0,252000,18947,3205380,-76934,-13725,69975,38213,
316568551,0,0,0,0,0,-1508210,-1194293,-650185,-5989628,-2894916,575008,-1057667,-1666681,
316569399,0,0,0,889406,-927135,-5177102,2956352,3591959,2306067,-1379924,4017476,923739,15849717,
316570287,0,0,"9732,461",0,173561,148244,236590,135164,370097,-55110,572777,72774,218017,
316571159,0,0,"279937,62",63433,181229,630435,461327,5021724,1799019,443618,0,3812916,3873868,
316573959,0,0,0,0,0,36657,195079,377011,-4465,811515,21878864,-193947,271971,
316575791,0,0,0,0,0,0,17941,10729,-75643,-10025,13092,696816,336109,
316577591,0,"549,833",846401,38359,12482,247804,6436,16535,498835,629459,636665,0,3100268,
316579071,0,0,33898,156332,0,43341,89130,323504,39333,34088,60353,22172,"432278,745",
316582015,0,0,"245057,4",615694,"409746,823",3049884,3560072,1933032,4154877,1354646,2724345,4299039,6888075,
316582656,0,0,0,0,846012,632546,"4181888,951",-1117118,1110366,1575178,"1690901,586",519065,3097447,
316583696,0,0,1221841,-9913361,-6854791,-4924762,3915998,2860325,3702163,20358172,4327683,774487,18970226,
316584856,0,0,596910,-360204,-398727,-958013,-128152,-445269,-133542,-556816,0,-3285102,-5993456,
316588864,0,0,"254704,06","340134,301","57190,59277","274913,379",29601,"-439128,45",528594,293619,170579,-2285938,1523003,
316589328,0,0,"98344,794","187428,399",185151,86923,637085,1183219,858586,1099455,1017670,1150800,1098352,
316589680,0,0,0,0,"18794,076",9753,"47991,15",163170,72861,81424,8062,427533,200403,
316591344,0,0,"262399,599",2036219,3634034,2485337,-1700073,-4707025,-2421400,91,-384725,1557360,0,
316593208,0,0,831762,-1481359,441027,617815,9130660,728296,1071601,750822,630614,757195,13980865,
316595096,0,0,"843655,517",344642,0,-5549,320674,761043,261968,390532,471982,-655532,-607437,
316597296,0,0,0,0,0,-1750401,-3678683,1792974,451676,-1175356,-1520661,-31776,0,
316601288,0,0,0,10152,155161,107288,-197928,-193306,-303352,-244285,1567470,958406,657719,
316607688,0,0,"26376,341",16506,12062,15749,951743,-187682,27125,-57007,70411,51966,-1381099,
316607744,0,0,"65769,918",46039,41459,44407,1983890,-386660,70797,-104271,161200,117432,-2906539,
316610816,0,0,0,0,0,0,115154,169150,34583,484014,16148940,387944,-1391302,
316612216,0,0,0,0,-273744,0,-88240,-140987,-6647,-86039,-333712,-95125,263285,
316613448,0,0,0,0,7174,539458,213259,5245,17220,-181445,6955,0,0,
316614120,0,0,0,"36119,923",-572687,54781,231294,462998,111672,129649,111589,64391,40124,
316614224,0,0,0,"-568758,374",665585,-1384250,-1589278,311685,8051517,90457,0,-3788104,-3913192,
316780904,0,0,0,0,14590,289216,72242,84297,19317,34497,32117,374346,7885113,
316918195,0,0,"2224,768",65062,2288651,10397283,12041171,17499043,11344441,22370259,31102672,33770951,33752334,
316920907,0,0,"16457,629","-151092,03",16770,8906153,433653,521629,255547,162496,91601,-99416,-907545,
316923548,0,0,0,"69646,676","20636,945",0,8225,396458,265153,331680,721384,313217,1463307,
316923684,0,0,"688806,852",0,155413,2637401,128367,248245,276839,168585,300539,598393,574015,
317082816,0,0,0,"104381,992","198630,952",261630,181002,308084,-345391,-130823,-132592,354523,568288,
317084630,0,0,"142594,752","279641,603","401731,666",762919,1346213,2270546,2314271,2136784,3316106,3430577,2555076,
317102960,0,0,0,"7391,45","105375,399",0,202934,-31243,123433,316428,482108,745537,862919,
317106128,0,0,"352659,533","307588,346","1437348,329",378502,"169725,393",242928,298357,791377,749202,3005177,159897,
317107488,0,0,"60353,534","49851,465",104758,95860,205189,9497579,905886,7009859,-975718,12806908,4501470,
317107632,0,0,0,"99534,066","152521,509",-86966,116323,179546,178134,234725,332516,243981,179682,
317135902,0,0,"45936,692",-467442,23290,1833217,-1310351,-784381,-157287,-91405,-20009,0,-148652,
317138782,0,0,"-11293,073",-9882,-152687,-101729,-615410,-180279,1532389,1953746,522197,684247,800118,
317140822,0,0,"-40630,892",-22220,1068,22761,71169,7906,-47695,-146110,29367,59735,"40229,01",
317141614,0,0,"87493,066",504385,1352840,1542535,1657478,2176976,1720465,515387,677977,1600621,1707746,
317154294,0,0,"502744,406",26285,-357207,-457813,-462238,-10435500,-18623339,-702218,-6067536,-21539520,0,
317154638,0,0,0,0,0,0,565991,-1295186,-1060394,-508184,-393707,73258,376874,
317155062,0,0,2422739,3954372,5715869,5423213,3033401,1661000,3334911,4959579,10994050,7123990,17032650,
317155734,0,0,"29261,944","-139416,956",110271,0,-455137,-1018945,-751989,-172715,-1473919,-365657,0,
317157078,0,0,"252586,762","23379,691","17389,822","46292,616","11356837,765",5094714,6805010,1244878,395990,1498963,704379,
317157654,0,0,0,0,0,0,-889,-3168,-43965,-8673,0,0,0,
317159198,0,0,-5680541,-4089142,-978237,-12996435,-8058620,3373158,7795637,-7597907,-1664883,463172,17919201,
317160030,0,0,"1237302,374",-499909,-732079,-2710475,9418,25486,2404662,896565,3506247,4568234,8668475,
317169070,0,0,0,-111078,829659,1344784,889194,801888,1402167,2037118,62093,379061,1516276,
317170510,0,0,"158328,165","6288,013","63599,563",6266,6114,-3037,61617,30390,41774,30672,12104,
317173430,0,0,"214978,568",-45385,"-65989,133",-227619,-64579,-140901,-206973,-244824,-187368,-261300,-107156,
317182558,0,0,"116728,883","395682,215","1751444,753",405927,"60891,221",157276,170452,103656,289295,158545,710069,
317184110,0,0,"149384,318","104544,91",100965,143836,-59454,141162,81635,32458,14389,0,11275,
317185102,0,0,-1195433,-367346,3376887,2681962,1708895,2459759,2211739,3767813,-13319602,-5245625,-5685596,
317271304,38850,38850,0,0,0,0,0,1399449,1479226,-74006,-46047,33454,-314348,
317290944,"1528850,59",523481,1873261,2420935,2033390,780924,608316,187170,70306,147276,43459,33783,40051,
317342704,0,0,"499005,28688","137392,535",925349,-576359,-178022,-1937403,96508,-11607,-2594671,305142,457224,
317342896,0,0,0,"-2772,24252","78745,93282",164971,761351,213986,195397,233670,98968,136454,"120706,563",
317362592,0,0,0,"105417,06",76389,48617,275848,110201,116971,128666,261855,407109,230352,
317363880,0,0,0,"-4863,375",0,-988116,-828063,1039205,67693,371536,280500,-380225,355446,
317365008,0,0,0,"422641,527",46954,58955,-59492,159,19881,67645,49458,41813,0,
317365632,0,0,0,0,0,0,6498,523539,301304,822804,0,0,0,
317366504,0,0,0,0,"143380,155","70872,721","77197,087","88162,631","3322689,731","244710,062",63566,"80650,556",711750,
317367000,0,0,"86411,782","133447,23",173102,205589,0,54930,156000,523000,650000,808000,911000,
317371776,0,0,0,0,15152,-3806742,11218,46915,-31104,16168,31231,283432,-103952,
317378040,0,0,0,0,0,0,0,495022,63212,44053,70833,5196,108012,
317378584,0,0,0,713137,387427,506614,0,-786485,333842,384659,0,"-117092,071",819564,
317391352,0,0,0,182715,"224764,594",374723,396370,237598,394852,2691,145511,126115,39792,
317391664,0,0,0,0,0,0,48953,982633,367912,145849,142514,43182,0,
317413568,0,0,"82735,537","86216,938",0,389203,583079,479646,787538,334417,134591,195309,0,
317413720,0,0,0,0,1497906,1642636,1179880,750652,708177,-1626663,-6097809,-1877448,-1832550,
317417160,0,0,0,0,261611,82854,157996,31542505,29030982,-7937477,-6588892,2949024,12523986,
317429880,0,0,176390,429698,347312,390988,147124,658017,2113388,843647,78370,532127,0,
317435600,0,"573162,77","49069,222","70480,614",-67891,-63653,-67240,-131793,16184,43028,31663,35231,114465,
317436024,0,-10614,78671,-65095,-68672,-37857,-75922,36937,208098,42704,43125,629,-66663,
317442352,0,188898,-21362,6065,38500,137064,135638,384736,155547,451291,412464,475471,0,
317444432,0,"-370,124",0,"201312,907","280644,237",254657,160503,214047,131601,19766,"8700,967",507,85877,
317445672,0,"-42774,526","-36734,75","428705,283",1755495,361218,3542262,-1752734,2214324,1163927,281420,4759495,357380,
317445680,0,"4760,978","37761,435","551471,645","1824195,74",426364,2877337,-1428716,1814360,964643,216560,2989733,55365,
317446096,0,59390,289088,306352,1103880,843761,1024726,1130992,1198358,1737673,2541713,2768219,3033286,
317447160,0,"-69736,389","99451,364","415959,568",90377,-1240239,784512,127308,-592898,154571,-799451,94462,-305660,
317448504,0,0,0,-135247,67116,109009,461580,490482,1996543,1593014,1443950,1099753,1663658,
317448856,0,"26656,439","-32278,618","8286,71",0,376404,387997,452784,176175,239288,394988,618919,838075,
317448920,0,"63648,226","17556,501","14651,713",0,76561,175951,78002,40188,177165,140629,319310,223713,
317449064,0,0,0,0,0,0,0,219312,398342,407206,0,155190,0,
317449400,0,0,0,3770029,8801907,18622506,12402466,28782403,4764557,6525211,5721567,16019291,-1827806,
317449688,0,"191985,421","347332,632","360447,966",0,"362403,737",920408,424307,838343,835384,641420,771094,816091,
317449832,0,"396171,099","43777,932","235445,3",0,52713,359693,634898,384996,305991,"-660139,886",797243,-2604306,
317449848,0,0,7278,0,1399402,1336974,2727818,1341142,-360771,1779141,1274849,2061955,3494797,
317450056,0,0,"2734450,272","695819,662",0,-145102,-529839,1497030,-1393512,8266863,-1966568,2825486,1247133,
317456120,0,0,"247967,079",475034,0,250272,104379,110471,100481,280598,499861,261451,288361,
317456448,0,0,347044,656913,"491689,127","1261483,489",850090,668401,862696,749162,639583,940612,1128057,
317458488,0,0,-531035,"413337,138",46113,-80843,186793,-470713,356162,583598,3489978,3488598,887879,
317458816,0,0,"673347,287","687839,881","1426295,038",975618,1664550,855765,-531411,-125020,161885,-1029777,"-125601,902",
317460192,0,0,0,"99884,682",0,288604,33505,899396,123823,165840,105882,148641,283040,
317465104,0,0,1094735,"222513,895",0,120419,2070518,191528,1212212,1406534,"1774800,569","1616215,46","755474,544",
317470752,0,0,"267440,039",-1080292,-87326,420502,3065118,3959141,-6178798,-2991990,399396,-3629628,200398,
317484360,0,0,0,"2038122,779",1302618,943357,457496,2405215,9309110,1046344,1317992,1031739,2603446,
318096449,0,0,"-24314,255",9960,0,0,739716,744595,155601,1897779,349207,366372,1760894,
318180766,0,0,246639,"7237,268","408715,285",66496,183166,3152967,33532,6447,346095,469884,269638,
318814414,0,"21170,129",103418,428726,500594,576168,936217,1110431,2069238,2735823,3073955,6740574,5062981,
318876912,0,0,"1814742,97549",1880315,2002943,"4844426,28713",4199578,5464644,5362461,10530082,11846824,20094662,26369914,
318883495,0,0,37015,-1560,-16200,10871,-78140,-52682,330856,3971743,937664,1506234,-9413676,
318885623,0,0,1575911,487875,2512247,4325638,4684501,3586546,4234076,5973667,6609271,3457454,2867831,
