ID,AC2010,AC2011,AC2012,AC2013,AC2014,AC2015,AC2016,AC2017,AC2018,AC2019,AC2020,AC2021,AC2022,Diccionario!A1
480216,3907479,4692312,6570566,5671655,6825893,6518664,5768937,5084985,7326107,6378269,7271058,7157127,7580808,
480426,18220689,22459535,30170719,27300785,39599807,41761164,46098224,54746338,64037073,79228096,74676221,85195895,125725585,
480496,5230934,5123160,13903646,19096102,16798127,18407875,20489134,20322590,18729490,24704197,25114638,26902306,24998645,
480566,10779294,13218605,15998604,15668562,17343270,17394046,33664531,35725203,42418752,46713357,45937701,46655835,43697333,
480986,13616033,13594086,"7682459,449",7860010,7669880,27056429,29004243,29084187,29233523,30474828,30633243,30473377,31974192,
481595,3684800,4566094,"6488046,722",7344216,7356432,5629937,6990003,5972563,8451253,9211740,7949900,14177836,23687202,
481896,8917669,8010478,7097964,6888948,6187987,7219556,5791779,5474920,5723058,6029857,6808784,7592669,7436474,
482162,2966171,"2728808,561",6897443,8146420,6987962,18355698,18752378,13006930,8185452,12091117,9380896,9270333,17085633,
482288,4159135,4414437,4884234,5273735,6470737,7442968,7312842,8064856,8141310,7927699,8987428,9216218,10893928,
482470,22035138,29804474,36226967,33768877,32212111,26451032,25439808,23192904,20033137,23366036,21183383,21494355,17800371,
482519,5183667,5393763,6924313,8446027,9136468,8971828,7662616,8693589,8022064,8532516,8471660,8569927,8965892,
482533,4802861,4729191,5229536,5923561,6044211,7360423,7690585,7036204,8048598,11864980,0,0,30940518,
482645,22678892,35270420,30574509,33705016,46915445,47491542,51893187,52464084,58516027,60302545,65043052,82269028,89530590,
482932,12953319,13571834,19987387,33905636,26706040,31890320,24965696,25317309,28116221,31701767,38083947,27714988,32765894,
482960,1539660,1279038,1848505,5043726,3581981,9947753,10529996,12844768,10781413,14339104,21166268,20299239,35591794,
483016,22139202,26161385,35164502,41599109,34859837,38027763,35636746,42620626,61864660,65527570,64616180,75209198,107501437,
483037,1151590,1638794,2016394,2916179,4065556,6366449,6531525,6940592,7565784,6360589,6704387,6114567,5673206,
483156,20806357,23531608,21922688,27487634,13704392,10619975,"10181035,27",10330526,9648385,9639128,9085561,8953190,8209468,
483177,1112276,1471591,1697841,1873036,2199196,2538098,3253580,3850741,3955125,5458702,5786108,5803041,6376650,
483485,2333863,2069553,2047800,2367879,2669136,3479038,3752025,3177604,3904873,4203223,5401465,7939608,5782621,
483506,29581471,34104711,0,82865255,107813468,118488638,117568174,120905765,153908643,152408973,131141545,175972436,161626379,
483534,5230485,4965675,0,3014776,0,20777914,54901519,61207408,60753819,69814803,72299541,"77168082,846","75648179,92",
484017,4514574,5154771,5899157,6766809,6945344,7086384,7840967,8694979,22561178,22773936,23660502,23767021,23712609,
484031,1285463,1449112,1459913,1781559,1478557,1833432,1533186,1764073,1883732,1919090,1936382,1642996,1968782,
484108,1953379,1941441,2748000,5158677,17474367,16097503,9193500,10418091,11744084,12795515,13328221,14376300,16133696,
484185,"1932616,777",1933406,"2706472,521",5068653,5249679,5150837,8770861,10957435,10169354,9766730,9256070,10003491,10586448,
484241,21632926,24487210,30665596,36493140,34316831,41014092,40754996,38206777,42264367,49163240,0,52108271,81159450,
484255,2930508,3398708,3835814,4621551,5322793,5677127,6391533,7881606,10093887,9090717,10035373,13036723,13508992,
484283,814368,921054,1238911,1098343,1138229,1182834,1300832,1106934,932283,869856,747953,0,0,
484304,29128604,33591215,65818655,85746380,107966017,114737088,118497468,120067068,146358801,148465226,127396546,170298898,155891199,
484885,524440,585783,659281,758047,842370,914352,998398,1096731,1225281,1394583,1648331,1268703,1122746,
484976,5735101,6211059,8719636,9788728,8909672,11630487,11908454,8455733,5521980,5186265,0,0,0,
485018,"107425811,543",97282932,100264728,107024327,131801883,146024613,156162501,175991394,199177668,212674794,228395906,286209283,340188498,
485060,"2362846,02","4113833,47",0,"8254791,575",10532022,13872578,13432293,15410139,18260017,16534424,"14335593,716","12726631,145",11453778,
485473,1161345,1312983,2207449,1995899,2546845,2340035,2309166,2096721,2836531,2532104,2620437,2072070,2633941,
485480,561765,618514,640120,744110,823072,874848,913256,1047862,1083194,1165093,1304060,969515,823679,
485718,13408252,14224184,5345151,11389050,14531749,16198102,17190178,11310433,12957910,15717278,13234094,13919556,14648004,
485732,11380824,13144844,14209519,18018821,19034514,20297946,17489749,19301888,21358257,24276396,24355020,31312854,30905136,
485872,8738473,12065849,13206787,14945495,14838779,19232502,13107860,16250032,16199004,18883726,24186076,22614279,34715677,
486789,6118244,7181037,7700627,9123495,12687400,14210239,10080215,14483665,18518680,17154200,15750683,14977418,19063213,
486838,1940540,1979366,1939459,3047896,4040912,4809711,4849314,4675567,5687758,6067439,5570050,5414031,6132540,
486943,2846602,4322279,4229385,5086707,6664717,9425821,8887489,9032161,10128229,12082935,12836067,13396678,13493635,
486992,999239,1031239,"1267173,553",2705788,1870986,1645381,2466085,4041092,5375219,5675298,6119502,6615083,7240962,
487223,8177700,8657627,12502123,15307308,22535558,22717498,24725250,31425893,61708616,72435167,54689089,58978881,71773144,
487328,10507974,9739258,9943964,9414013,16544526,16150399,17010353,20998342,21458971,22540123,22709248,28674317,36088801,
487496,35696553,"67010289,13357","53185494,48429",0,"63244522,363",66116308,23532349,21317588,21546078,21280389,22513460,23512683,27100368,
487923,2724835,3178576,3429726,3933263,4031384,4424735,4653985,4559140,4584070,4275936,4669853,5488427,4489234,
487930,"3914904,313",4287732,"4802712,646",5958553,7560257,8283224,11104807,8956973,15070841,10396351,7345215,4937436,"4216331,415",
488063,29461812,32674371,27924566,45417206,56198448,60020841,65590051,61891486,66306630,70402557,75561063,99795979,146449572,
488315,98818847,122623548,108292510,167484838,168474861,226398839,204396131,244745650,260428381,356546806,255708897,511119972,419463775,
488357,21308385,28199775,26762504,31037405,40448423,49036716,59185406,70837891,78246817,86424282,"86185925,083",100365975,114471591,
488868,2875794,2765219,2804379,2805315,3442546,3823026,4219642,3890926,3829880,4167136,3901537,4736472,5560595,
489197,0,"1114931,856","1146608,148","866311,799","1334146,458",0,"1535912,316","1596587,359","1479640,933",1622668,1795241,1331994,1506774,
489281,1947126,2065407,2758165,3057192,5698171,5944046,11105461,12493013,13070486,13972602,15801579,20136210,21382553,
489449,4658207,4533960,5557237,7327520,7583087,7577778,10079354,10100094,10274135,20256263,20027939,19874785,20078116,
489659,2961170,3393324,6086051,6589521,7491721,8493728,9307327,8853436,"8341931,293",8386054,7747362,9182921,10115672,
490072,2480292,3642896,5278834,4876940,5043726,7693224,7544337,7498680,11182840,10842011,10760600,10209671,10657453,
490387,15432925,15462050,17065806,20360260,25868901,29234003,37631775,51811628,47413236,42980143,33194556,23590015,17134608,
490597,"6803442,57595",7771965,7064641,6417672,7867530,8044641,7248810,5846041,7490545,7187559,6929585,7282242,9140164,
491101,11301503,11570100,11808009,11875353,13635565,12802959,20094077,25772907,29866595,33221309,38374178,44376974,64118896,
491115,3737046,5029689,8026338,11331100,9804109,7796688,13045396,6068253,4470695,4645146,4703112,7723033,12577043,
491766,5438995,6423159,9498581,10173306,13705088,16941145,19535526,21145423,22942213,23295913,25285335,24437812,25860449,
492389,5630136,6546540,7403010,6628417,7219948,8623164,10037402,9778977,11886278,11124824,15179901,14158358,13914108,
492648,9687158,15821291,14189749,"19081184,594",15911257,16175083,21561301,30208994,22119179,35281957,36181675,51280954,54648468,
492858,5088552,9341956,10958334,13651970,19458993,19573282,19648536,18350214,19581810,"22321860,67","25221315,913","25452873,814",0,
493278,3293434,3765565,4210014,4165282,5591911,"4349837,31411",5855718,8765518,9619749,8809136,"11087507,29","12887123,875","20235773,755",
493481,2848043,3245449,3189063,3514519,4901665,8719156,7417808,9682357,11120473,15521866,16244648,21393230,26493868,
493530,"13057899,627",10185860,10268745,12468624,12958834,15214912,20530360,20599849,18916297,21024395,16754162,12398577,14323288,
493789,11161696,14151880,17700718,23504148,23313245,44861950,40207910,37443026,43248868,55335024,54750778,61522107,75546436,
493859,17507622,16546292,15725003,15815382,17726025,19772799,21962699,26111205,28485243,26618557,32982808,37943103,38749099,
493901,1817398,1908621,2597067,3843047,5040902,6442000,7326705,7751215,8050248,8588559,10732604,12418749,14487243,
494076,8559032,12394811,10484367,15929192,17871682,20614188,10106743,14441392,15670833,18453300,18900105,20773418,16750222,
494104,56326815,80508317,88940642,110238108,95456698,112506311,109052199,94648003,121216309,96545778,65135440,82443117,83144750,
494174,11229940,15139998,"15730462,5",20788312,"31430525,662",32909282,33647274,40265143,44919817,50080537,53399904,57754647,56419130,
494195,7850333,6787956,7102421,8552210,9293572,10090930,13400116,12790141,10969456,11243955,11349763,12015056,12487701,
494559,5899410,6053572,6601398,6739747,7707647,6619027,11041608,8416274,8811842,8516208,8461162,12749972,17035334,
494685,2157022,3678602,3397178,4425180,4088387,5285468,5459890,6367181,5670547,5704638,7537264,9134595,12195920,
494713,4590806,5504036,5777474,4970351,5463570,5262844,6068640,7311791,7304275,8028650,8405684,8940319,8865126,
495007,5451728,5178240,5064597,5209965,5105177,5883891,6596103,6143487,8655096,7216606,6731930,6112355,5556914,
495098,2534979,2635322,2915860,3013757,3195319,3673458,3995648,4297068,4396498,4576092,4915615,5351838,5531171,
495749,3720419,4766915,3215184,3408813,3500989,4787714,4657117,5860341,6134225,6734801,9358497,3554744,3107092,
496064,2824294,3269294,4148516,4662871,5627133,5009019,4841956,4164447,3977235,3737085,3885835,3184133,3794642,
496498,37324449,34860854,"33098393,792",30364593,26369157,31853613,37163701,30253515,31307785,29173327,32424579,31698439,29586750,
496575,23246258,35609520,18700875,28744256,16571748,14297925,36553533,49741657,54440835,57075856,64799913,99330463,72381530,
496617,2187856,2437631,2089324,2751902,3134713,8991805,9207448,7049973,7283163,4478464,4189310,4023770,3833071,
496848,2749257,0,6527361,0,6252789,5956337,6591334,7600349,6932360,7173807,7303437,7101556,7629573,
497086,1881374,2060430,1894527,2047448,2635285,3133056,2987239,2701303,3295593,3217660,3423908,5678807,6136687,
497149,4350623,4611719,5514489,6762766,10129858,11827443,10083049,10795599,16134557,9622469,9290247,14126998,17698653,
497191,4716851,4893546,7522881,10751679,13557429,15276387,15110468,19301859,22224299,24976332,25517140,27236636,29244013,
497212,14539557,17478228,17355932,19192758,23794236,24368302,27106984,25464746,27157154,32104865,0,21756084,21999021,
497492,1742375,1845759,2125827,2936188,4363796,5615752,6342494,6755752,6253235,7840186,9828249,11596720,12859695,
497667,19706424,14567278,17330046,18734328,19778500,23430401,23210009,22015594,24124820,28948459,31781052,32834445,37515549,
498073,5553624,5447606,5483402,7187450,8600958,9309888,8989251,8122792,13361146,30667771,30135504,31469278,32451124,
498087,3667202,4124274,4224131,4520604,4851014,5528332,5681300,5120481,6049247,7414267,7213549,7160904,8234013,
498269,3647845,5506512,4923755,6128332,6603370,6075738,6457817,6811259,6738192,7034040,5466088,5521061,5579873,
498318,93464592,97107039,102336435,114985948,135101569,153307577,184762802,219278420,285694041,223638097,232481909,320319820,388075384,
498584,1759976,1842250,2318949,2558383,3672010,3885884,5048442,6496610,8906715,6900496,5574164,13153252,15161964,
498605,"1679186,045",4324704,7683595,5412472,4852688,6546101,6790270,7615785,8259630,8755394,9453044,9851745,12704510,
499179,2209249,2614459,3156450,3282758,4419495,4277399,3674600,4780162,5062860,5188498,5878646,6842701,8313315,
499326,44002974,44203440,41868570,44344519,40653917,39074156,42244038,41645111,40590263,42753209,48532932,50939210,57291872,
499459,1452522,1402420,1420610,1656904,1371626,1554057,1392464,1317236,1629237,3041568,3087484,2642097,3625828,
499669,"3782080,41","4505596,103",6237989,6081514,7434825,13387236,13270899,9032251,8193352,8469662,10978882,14510946,16311759,
499697,7844515,8841304,7304226,7621728,7637801,0,6966316,7912450,7030275,4969886,5143099,5410266,0,
499900,4496072,6117279,6951432,7285306,8320069,10218711,9007021,9402941,9753791,13113400,8742313,10877117,11367394,
499956,2050315,3332066,3663315,3813635,3537577,4071161,4164862,6391619,5840631,5855653,5537300,"5846105,32",7293362,
500096,3320246,4502428,5397639,5298897,5493291,6193808,8501347,12758514,6515483,4504293,3523926,2697682,3573620,
500145,670058,1208320,1820322,2699477,2922514,2449966,2547995,2544032,2455251,3176300,"4312835,672",4727888,5842408,
500642,3174643,3072649,1955382,3464520,3960585,6208875,8891529,7645794,11330260,10699866,11594943,11584241,12144832,
500670,"4786572,821","7602561,36","10646384,283","12698236,286",15771193,16590571,16445865,15988774,16292289,16167711,14608021,14123802,14190294,
500677,1252596,2048612,1642253,1479984,1477521,2201575,2018419,2208134,4090683,3897157,4033571,4047447,4307423,
500866,599872,933191,1049000,1761000,2050921,2623864,4787145,5077141,5065576,5523261,6953811,9288567,9789174,
500999,26606148,28329571,31590715,28664721,31500446,31065385,30332327,38924879,47915977,56293566,75537263,85583166,107086038,
501111,4638383,4045659,8091019,8228100,11054127,12416326,14514360,17970015,19609558,23105408,23920880,24619350,28972643,
501223,373212933,534828893,790769453,802076361,1440795579,1700468752,1304197251,594915502,902057232,844134530,566834941,1280842450,1157026469,
501489,2673711,3958632,3991218,"4131751,945",4056124,4312215,5125185,5314865,5500541,6540337,7170563,"10867923,238",14142653,
501510,11759613,12509868,12994120,13575162,17090999,17791359,17151779,23496133,23803756,32582793,32569019,33729788,32629088,
501734,12390180,13185645,19310909,24403713,28185966,28625497,38215017,37148377,48254506,40945958,37869024,"34237364,725","32694781,519",
502238,"2417408,506",2874732,"2674291,73",3002743,3024828,3517608,4196205,4834842,4966039,5895338,5250804,6064759,6235356,
502280,73435914,64546846,66375113,70200202,91591062,120052566,182716194,181095084,567499991,592483414,0,392387696,484694411,
502427,17765403,19192331,22122664,45568708,44681054,44883112,46118306,48360041,48396276,49383449,50779764,51339922,54124170,
502791,1828437,2072291,2247329,4093966,4821376,6456466,7113395,7149286,9839223,12398215,41529968,40663913,35781356,
503701,4467320,4459428,4627582,4733780,5272996,5272824,5378658,5496800,4180785,4153823,"4122795,756",4129992,4180532,
503729,"11488901,46","10607316,601",0,0,11226816,9905069,11447754,11671392,8830229,9179298,4699212,4503296,3791788,
503778,33088719,47719810,54362797,58787038,63550395,77087963,91592680,105217169,131655959,154624944,256351316,371837274,360935306,
