ID,RAIE2010,RAIE2011,RAIE2012,RAIE2013,RAIE2014,RAIE2015,RAIE2016,RAIE2017,RAIE2018,RAIE2019,RAIE2020,RAIE2021,RAIE2022
320623,839576.0,753497.983,956636.0,1023780.0,1049208.0,1007971.0,1174440.0,2167800.0,1656882.0,1198654.0,1264930.0,1113032.0,1258828.0
320756,3728840.0,4039075.0,10572116.0,7662764.0,8818742.0,16677617.0,17887167.0,10346353.92414,7685601.0,12091654.0,6277084.0,4765111.941,11864327.0
320777,11753031.0,10711404.0,14916289.0,12778213.0,23115940.0,19415891.0,17139289.0,19468286.0,14904091.0,14819345.0,10468086.0,8842367.0,5929745.0
320812,2961369.0,3928811.0,6012189.0,13106331.0,15778367.0,4512838.0,5413979.0,7001602.0,7333982.0,14806701.0,10652118.0,13378370.0,29694454.0
321029,35086464.0,40975262.0,38119826.0,36604948.0,40385475.0,47418022.0,45644566.0,47356088.0,49196590.0,62254433.0,54732580.0,65360437.0,99048756.0
321316,4904082.0,6255112.0,7484517.0,7915207.0,8971403.0,10515782.0,10639277.0,10452603.0,11096492.0,11252199.0,10885288.0,15820888.0,20169430.0
321967,6343611.0,7152401.0,7381512.0,7834205.0,8387683.0,8651336.0,8995655.0,8488728.0,6860403.0,4826081.0,1479336.0,1480439.0,1752906.0
322688,379580.0,379580.0,379580.0,379580.0,398559.0,413146.0,675647.0,645836.0,988872.0,731854.0,686170.5,640487.0,619068.0
322772,10307986.0,9838269.0,13715622.0,13192209.36,13074167.0,9047676.077,7982806.0,6148339.0,6811798.0,7412156.0,5231860.0,6121162.0,9075557.0
323094,6613772.0,7493620.0,9297626.0,8230357.0,7066701.0,6878211.0,8030325.0,7116383.0,8362798.0,10202704.0,8203689.0,10784497.0,18581222.0
323178,897050.0,834137.0,1311809.0,367834.0,2381855.0,2626507.0,8433813.0,7926510.0,4301928.0,1190748.0,687842.0,1785804.0,2572976.0
323346,63009161.0,77145427.0,77427053.0,85851519.0,102087831.0,118692045.0,106674270.0,99841947.0,112138506.0,119441801.0,121201885.0,193010997.0,229272739.0
323409,5434025.0,8459731.0,5662702.0,6422870.0,6259821.0,7092280.0,5089489.0,9627056.0,6285972.0,6583568.0,7681949.0,11262518.0,14510840.0
324004,16952701.0,17198009.0,13766756.0,5584644.0,3999680.0,4614683.0,6623153.0,7461408.0,8876227.0,11245501.0,14063189.0,18274554.0,24009460.0
324214,126702910.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0,177877616.0
324284,6946462.0,7574953.0,9168805.0,9404286.0,13065674.0,14198822.422,15133292.0,16024960.0,17288348.0,15285580.0,11648901.0,12774649.0,14086585.0
324452,4286881.0,4165410.0,5058556.0,4746668.0,5311381.0,6340574.0,7986823.0,8215835.0,7994477.0,10021054.0,7962415.0,10824354.0,12594829.0
324459,94807.0,590499.0,260080.0,8484.0,20493.5,32503.0,655171.0,385572.5,115974.0,9374.0,9374.0,9374.0,9374.0
324501,10901345.0,12429090.0,12620440.0,11733394.0,14131650.0,18765129.0,23878803.0,25424422.0,27863927.0,31558852.0,39382415.0,49943455.0,53489948.0
324522,5565078.0,3478522.0,3417840.0,3077085.0,3243495.0,3420138.0,3342947.0,6223803.0,6084685.0,5398971.0,3830517.0,3823403.0,4716527.0
324564,8672229.0,5316734.0,2945970.0,2009127.0,2908622.0,5857844.0,1937709.0,2339389.0,7709513.0,20782134.0,15723965.0,4275047.0,4723657.0
324669,3853738.0,4672669.0,5808245.0,6346892.0,8915720.0,7909058.0,9519954.0,7360077.0,8025405.0,14072806.0,12598279.0,13333989.0,17235275.0
324767,4005713.0,3983270.0,4031210.0,4704276.0,4783221.0,5612459.0,5641804.0,6084901.0,6059917.0,6104829.0,7118585.0,7246692.0,8428939.0
324900,8263748.0,10057221.0,9097681.0,10360081.0,8791134.497,8318314.0,7615949.0,9621334.0,8896420.0,12296777.0,7726592.0,6094638.0,9718665.0
325012,611514.0,1193639.0,1518295.0,1989682.0,706578.0,2135380.0,2894397.0,934798.0,1085325.0,1854242.0,4252823.0,2243097.0,4107403.0
325516,3311741.0,3918727.0,4727452.0,3919553.0,6264323.0,6729056.0,7204828.0,8820455.0,7719933.0,7245346.0,8233146.0,7249248.0,7289300.0
325530,1051047.0,1130387.0,1191352.0,1281283.0,2396812.0,5702237.0,3176311.87,731443.0,1491041.0,418501.0,386745.0,2057632.0,2014154.0
325635,111600.0,180466.0,253987.0,235925.0,244740.0,283024.0,823365.0,2211614.0,2966922.0,3241956.0,4272009.5,5302063.0,11876010.0
325859,15364193.0,16910691.0,20282554.0,21777407.0,20753431.0,18364717.0,22972958.0,26384634.0,28837842.0,30992384.0,34642118.0,31742752.0,33714794.0
325929,57643275.0,79859650.0,76313095.0,67325713.0,78642924.0,66753085.0,56866617.0,50015776.0,63803622.0,65022224.0,51711210.0,78980524.0,76688949.0
326125,94156.0,123819.0,195963.5,268108.0,316617.0,442410.0,288637.0,586862.0,584530.0,651174.0,693514.0,601319.0,619344.0
326237,4300877.0,4118846.0,4355176.0,5881701.0,5689578.0,4787305.0,5817419.0,8542570.0,11102006.0,7575253.0,7780491.0,14682858.0,11425215.0
326370,82583805.0,83788638.0,50010467.0,33316907.0,67059271.0,18520790.0,10344452.0,14872466.0,41335444.0,65374640.0,31228029.0,7487648.196,38596069.0
326412,4085112.0,3892246.0,3144000.0,3750258.0,3022341.0,920971.0,781431.34,197017.902,157626.451,118235.0,279128.483,279128.483,279128.483
326503,7394719.0,9242432.0,9354985.0,10471059.0,7462612.0,7826076.0,6074622.0,5618555.0,10604114.0,3214619.0,8103793.0,973416.0,1447600.0
326524,19352390.0,25287464.0,25845808.0,31925758.0,36089375.0,49058786.0,71313257.0,56567458.0,55160694.0,53855560.0,76762677.0,99669794.0,100505775.0
326531,13333153.0,11120897.0,11246819.0,13373455.0,17640361.0,34040956.0,33730088.0,42574281.0,44393199.0,52966208.0,44823967.0,59250080.0,82308344.0
326755,24671231.0,22377178.326,20821218.0,16865175.0,14865122.0,13070916.0,5970224.0,7839387.0,1356703.0,784523.0,235778.0,400270.0,392272.0
327287,5919495.0,6924288.0,7731297.0,7885448.0,14300344.0,18445595.0,13386337.0,10141499.0,10598787.0,12358295.0,16297116.0,18000027.0,19862132.0
327658,26592000.0,27289753.0,35916428.0,22927176.0,21637508.0,24114480.0,30747674.0,13274756.0,1803280.0,421941.0,361347.0,38848.0,2907.0
327791,146024981.0,169672673.0,195331190.0,163200211.0,131069232.0,98938253.0,66807274.0,95573300.0,124339326.0,153105352.0,181871378.0,210637404.0,447087065.0
327812,167300.0,368826.0,347277.0,379802.0,385561.0,428492.0,418753.0,445463.0,478946.0,350904.0,55962.0,191637.0,405259.0
327889,17984618.0,23861357.0,26129793.0,30457234.0,33044572.0,35890269.0,28265208.0,32145116.0,34014611.0,21754878.0,16666910.0,16311559.0,20881243.0
328001,2344703.0,2662134.0,3727415.0,3553845.0,3228244.0,3358548.0,2303946.0,2509376.0,1297477.0,773651.0,844796.443,1350250.0,1965339.0
328064,9933656.0,13658063.0,18607236.0,15411226.0,12169060.0,20327547.0,27167388.0,28502127.0,27134575.0,27354146.0,21592769.0,16345969.0,21661155.0
328148,4991435.25,3073591.0,14604564.0,934018.0,1362570.0,4023324.0,6385243.0,9342462.0,5073758.0,6068301.0,2726880.0,3337116.0,2965396.0
328246,18123877.0,24860084.0,25553584.0,26483944.0,29186786.0,31776929.0,36120813.0,39358317.0,43171899.0,45019662.0,43614702.0,83811794.0,102985335.0
328260,10030850.0,9164452.0,10204596.0,9157482.0,8777844.0,12677518.0,18187986.0,17874352.0,14345215.0,12986586.0,19045331.0,21762336.0,32596317.0
328302,8690900.0,9628342.0,10966237.0,10921038.0,9874022.0,10596022.0,11930979.0,11952594.0,13794544.0,17377213.0,17565843.0,19136879.0,23503198.0
328820,2964291.0,3899594.0,6265196.0,7852999.0,12046293.0,18805723.0,20243697.0,18409720.0,22073869.0,26822829.0,33974251.0,49287974.0,71171487.0
328834,1372420.0,2730473.0,2998739.0,3891404.0,3543512.0,26108287.0,22193290.0,20718891.0,20121750.0,24441570.0,15272817.0,15439765.0,17119755.0
328862,556773.0,726964.0,1084737.0,1047491.0,1133048.0,1151595.0,4322636.0,1019278.0,1071993.0,1669196.0,1849789.0,2556130.0,3635783.0
328904,4184152.0,4306109.0,3652395.0,2644227.0,3096328.0,3265484.0,2735417.0,2567697.0,2616797.0,2919659.0,465570.58,1343457.29,2221344.0
328988,1246526.0,1864495.0,2155807.0,2498285.0,2751431.0,2706667.0,3365938.0,4615805.0,2893006.0,3412624.0,2403837.0,2486176.0,3165973.0
