ID,RAGXFI2010,RAGXFI2011,RAGXFI2012,RAGXFI2013,RAGXFI2014,RAGXFI2015,RAGXFI2016,RAGXFI2017,RAGXFI2018,RAGXFI2019,RAGXFI2020,RAGXFI2021,RAGXFI2022,Diccionario!A1
117322062,,,,,,0,0,212122,0,0,0,13961,,
117344941,,0,0,0,0,0,1528448,1045060,1661479,1703814,3226936,1869621,3418566,
117357906,,,0,0,0,0,,0,0,0,0,0,0,
117393970,0,0,0,0,0,0,257184,210999,248721,339724,415175,357755,274362,
117398026,0,0,0,0,0,0,1164012,1348392,"1378858,138",1215125,898181,838902,1546774,
117406851,,,,,,0,470426,640140,605308,612917,548361,431581,599539,
117407995,,,0,"133036,496",0,0,0,0,0,0,,,142401,
117408851,,,,,0,0,1517409,0,0,625040,480389,608594,0,
117427851,0,0,0,0,0,0,99853,157201,203773,222589,153655,0,215900,
117431715,0,0,0,0,0,0,32805,62241,100298,43883,36065,"76787,248",72894,
117439021,0,0,0,0,0,0,0,189523,61330,31590,0,0,28210,
117448761,,,,,0,0,78760,20273,12285,7146,6499,9070,7288,
117462052,,,,,,0,,239161,200097,136225,,,0,
117462844,0,0,0,0,0,0,106374,118455,239701,233122,,235951,0,
117476006,0,0,0,0,0,0,0,0,19616,7558,5082,4531,5275,
117477302,0,0,0,0,0,0,48066,39570,39570,19372,94088,31114,47808,
117478734,0,0,,0,0,0,851,870,0,449,455,9984,4311,
117484582,,,,,0,0,0,0,0,0,0,0,0,
117489078,,,,,0,0,9958,8951,1914,0,0,27753,6037,
117501022,,0,0,0,0,0,0,0,704171,829541,922711,996789,1609245,
117546332,0,0,0,0,0,0,174600,288683,519135,880146,966631,950604,1477527,
117567069,0,0,0,0,0,0,850756,902082,1099915,"1194450,28062","1177745,284",1184228,"1689545,059",
117571025,,,0,0,0,"523882,786",0,0,0,0,0,0,,
117582187,0,0,0,0,0,0,0,545964,725560,697627,627474,482836,557518,
117593188,0,,,0,0,0,181482,46130,120707,284977,432319,399564,603974,
117596077,,0,0,0,0,0,285340,506126,593986,0,0,0,,
117596910,0,"456633,142","817083,758",0,0,0,0,0,2455142,2023627,435421,0,186031,
117604356,0,0,0,0,0,0,2051824,1110884,151570,1386647,680162,945534,873980,
117616974,,,,,,,654,0,3389,0,585,2376,1798,
117628681,0,0,0,0,0,0,213535,193739,187397,188631,224104,210852,218832,
117636054,,,,0,,0,"37130,71526","10301,02511",0,340298,0,0,,
117660280,0,0,0,0,0,0,0,324601,130887,133384,149005,177597,234521,
117688655,0,0,0,0,0,0,0,393841,210969,0,0,0,359556,
117691249,,,"58579,647","126465,228",184716,,,320000,50000,22224,7866,12248,18622,
117696771,"305312,887","803955,54",,,0,0,3041546,1629640,1746048,1467912,1219376,1207793,2119557,
117716950,,0,0,0,0,"155614,50902","99152,87067","91820,506","134387,189",205820,233124,215050,197454,
117717326,0,0,0,0,0,0,85298,0,50897,45102,63875,57615,69837,
117745050,,,,,0,0,0,132986,0,0,0,0,0,
117761112,,,,,,,0,9766,18758,8963,9284,699,0,
117762345,,,,,0,0,,777,404776,171891,148432,142585,339427,
117773766,0,,,0,0,0,319573,470316,208463,94705,,,,
117782203,,0,0,0,0,0,424706,0,0,0,0,0,0,
117788533,,,,0,,0,,"112132,291","616150,404","376158,426",671112,"1797835,635","1305204,289",
117796269,0,0,0,0,0,0,24351,0,0,0,0,0,0,
117801638,,,,,,,,0,0,72876,77397,65427,34929,
117806250,,,,,0,711047,596369,558676,316593,"1178994,136",2328885,1785220,2963625,
117826632,,,,,,0,0,3427,0,17184,20973,19701,8205,
117881023,,,0,0,0,0,,141089,39693,19979,79460,24993,14221,
117998184,0,0,0,0,0,0,0,0,0,0,0,0,0,
117998312,0,0,0,0,0,0,810106,271829,271465,0,0,0,0,
118002568,,,,0,0,0,39851,68596,46041,37251,46229,26783,29252,
118007112,0,0,0,0,0,0,0,0,0,0,0,0,0,
118007592,0,0,0,0,0,0,287419,351077,0,49540,8273,3325,,
118009376,0,0,0,0,0,0,1610,20159,10363,7171,9379,9001,22828,
118011616,,,,,0,0,974653,575294,329802,151306,53567,42250,45076,
118018488,0,0,0,0,0,154107,121516,15971,406884,646190,428256,,,
118024888,0,0,0,0,0,0,512297,353268,260637,120312,96652,94809,418139,
118037568,36008,,,,0,0,0,31172,19275,0,0,0,,
118039544,0,0,0,0,0,0,21939,27548,20078,27436,48555,51111,30163,
118043032,0,0,0,0,0,584,0,0,10142,8066,56625,10947,206627,
118043608,0,0,0,0,0,0,0,0,0,0,0,0,0,
118047568,0,0,"69063,75545",0,0,,599926,374259,633209,1744025,1917486,1392864,1761404,
118050225,0,0,0,0,0,0,246577,181930,283846,468275,347818,263456,0,
118052313,,0,0,0,0,0,99332,61893,54716,8309,11678,9424,10400,
118060521,0,0,0,0,0,0,,735985,565832,539738,1026547,1235033,1531009,
118064633,,,,,,,,0,0,0,0,0,0,
118069497,,,,,0,0,377966,449010,906829,666509,659140,1016452,923777,
118078889,0,0,0,0,0,0,661426,0,0,0,0,0,0,
118087553,,,0,0,0,0,0,0,0,0,0,0,0,
118122605,0,0,0,0,0,0,194505,303563,465773,404177,423772,239384,366988,
118122749,0,5944551,0,0,0,2773105,1391927,2081074,2161631,1976871,2563740,1908495,4108186,
118126165,,0,0,,0,0,0,0,0,144802,17757,0,0,
118127269,0,0,0,0,0,0,0,0,0,172636,290743,52698,0,
118131205,0,0,0,0,0,,11722608,0,10128712,16183610,12366486,8654016,11781108,
118131605,,0,0,0,0,0,145417,498597,1302900,1050143,848067,556348,591113,
118135381,0,0,0,0,0,0,22192,0,22503,8,1267,79,1485,
118139429,,0,0,0,0,0,1070440,1078636,1144084,1216601,343824,174874,1667828,
118139581,213013,248098,0,0,0,0,0,279695,91928,117630,201468,242365,270879,
118140133,,,,,,,,0,0,0,0,0,0,
118144285,0,0,0,0,0,0,50384185,19447183,23348504,11467100,0,31537341,1325674,
118145005,0,0,0,0,0,0,31898,17640,58449,161114,293004,68455,108270,
118145653,0,0,0,0,0,0,0,0,0,0,0,0,,
118151333,,,0,,0,0,0,2849568,2931370,50218,120565,76642,,
118152845,"7097,01349",0,"11015,4468","16408,52497","27966,01537","29403,71994","109274,83","97554,227","65748,179","36560,53713",0,0,0,
118153709,,,,,,15216422,15910103,8130625,11859970,11044112,,9147662,6331097,
118156389,,0,0,0,0,14892885,26305303,8574112,10910574,22234851,34816355,15440066,27195850,
118157141,,,0,0,0,0,,873166,1040516,752582,2081651,,,
118256770,0,,0,,0,0,1122994,894274,1178500,1193615,0,0,0,
118257990,0,0,0,0,0,0,172675,603336,0,510452,450248,72524,101762,
118259467,0,0,0,0,0,0,7166,1931,301854,3830830,2453943,4154485,4403688,
118260079,0,0,,,,0,0,0,0,0,0,0,0,
118447220,0,0,0,0,0,0,674,583247,26238,37202,31608,0,0,
118450284,,,,,,,24230,0,37891,0,0,0,0,
118465156,0,0,"237098,671","315421,212","445085,984","657733,898",,0,0,0,0,0,0,
118466588,0,0,0,0,0,0,506289,475758,605536,906893,671937,533971,774864,
118470860,,0,0,0,0,0,0,0,0,157571,373311,0,0,
118471972,,,0,0,0,0,244055,264349,320733,444186,330615,479024,1062033,
118479477,0,0,0,0,0,0,0,1315990,3032446,3107481,2318005,1660132,2593170,
118505269,0,0,0,0,0,0,57446,48718,43478,32943,27948,36452,45606,
118557197,0,,0,0,0,0,106552,98280,27324,120564,45642,121484,157495,
118575270,,,0,0,0,0,1193096,1437689,600442,492347,481301,411666,575120,
118667930,0,0,0,0,0,0,0,0,0,0,0,0,0,
118671890,0,0,0,0,0,"22465474,253",5437553,6163585,9041282,12131117,9723519,32694995,37105787,
118680947,0,,0,0,0,0,336337,0,0,0,0,0,,
118685747,,0,,,0,,,7464,27499,34705,,,28278,
118686563,0,0,0,0,0,0,120193,98063,73452,93507,80915,0,242711,
118731700,,,,,0,,0,0,0,0,61568,99317,154330,
118743388,,,,,0,0,455444,4288703,212873,250926,796935,296247,392698,
118758372,0,0,0,0,0,0,2106052,246565,261312,1665833,581901,894874,23531,
118771512,0,0,0,0,0,0,0,0,0,0,0,0,,
118804752,0,0,0,0,0,0,35237,232724,0,0,183061,243888,244748,
118821776,0,0,0,0,0,0,0,72888,2687170,0,0,31710637,87408882,
118831008,,0,0,0,0,0,13,5589,1442,1139,1465,72454,215444,
118839576,,,,,,,536,0,0,0,480,159677,626635,
118840160,0,,0,0,,0,0,0,0,0,0,0,0,
118849360,0,,,,,0,185195,71196,103373,118474,63270,112048,82928,
118879761,,0,0,0,0,0,25595,22811,60818,42318,24635,15506,9021,
118883369,,,,,0,0,2105060,2881517,3041357,2220089,3273441,3658962,7504030,
118979667,0,0,0,0,0,233004,193070,252834,289912,234280,146922,,,
118988363,0,0,0,0,0,0,420852,0,299882,269274,0,0,0,
119145888,,,0,,0,0,35008,69259,586542,795491,361858,272702,694695,
119216542,0,0,,,0,0,349378,453661,630559,209960,51976,203464,121264,
119220446,0,,0,0,0,0,54123,48532,0,0,0,0,0,
119221606,0,0,0,0,0,0,6837,20938,25377,1197,,,2133,
119221670,0,0,0,0,0,0,0,0,0,113376,28144,32952,7250,
119221942,0,0,0,0,0,0,,35005,151166,90365,,,125428,
119223054,0,0,0,0,0,0,0,0,0,0,0,0,0,
119227870,0,0,,0,0,0,16244,25464,40054,51169,28063,52626,77592,
119231182,,0,0,0,0,,0,0,0,0,0,0,35254,
119234742,,0,0,0,0,0,0,0,0,0,0,0,0,
119238630,0,0,0,0,0,0,0,0,0,0,0,0,0,
119239590,0,0,0,0,0,0,477875,522017,474059,639058,672725,889506,3089848,
119246974,,0,0,"566186,347","194504,675","683192,406","531854,665","2192780,259",2542950,2671470,2844916,5071558,,
119258095,,0,,0,0,0,400954,584263,630467,366039,294544,626588,514118,
119275927,"2137,65293","47894,01987","100167,08813","140393,11841","21117,099",0,152858,37381,45925,440054,120173,"3794,337",557276,
119276031,"125430,5",,,"19392,604","13094,362",0,,233785,707411,530832,,438346,438462,
119333881,0,0,0,0,0,57532,43443,80596,121342,227897,149294,,,
119355353,,,,,0,0,343252,281560,196943,232835,99479,66781,63241,
119360771,,,,,0,,1503018,572954,2482594,853278,1445511,2598583,2397293,
119366005,,,,0,0,4055643,1005010,619462,766611,596163,782829,443204,725384,
119366501,62236,100478,,,0,0,1547302,2303827,3225492,2583252,994386,25019,,
119406496,0,,0,0,0,0,183758,162865,190384,211794,187864,141708,304887,
119417536,,0,0,0,0,0,0,0,0,0,0,0,0,
119441363,0,0,0,0,0,0,838307,543609,124299,809327,1386622,1146478,1088847,
119447547,,,,0,0,0,390729,421244,424498,414541,357073,265738,391862,
119473539,,,,,,0,0,0,0,772219,0,740919,2445365,
119474243,,,,,,0,2116,2485,2077,10311,482357,,,
119531140,,,0,0,0,0,0,1562510,556259,101562,,0,,
119539700,0,0,0,0,0,0,,0,0,52492,35356,74254,72426,
119544604,0,0,0,0,,0,0,0,0,0,71414,67206,44849,
119557076,0,0,0,0,0,0,0,4051207,0,0,0,0,5529587,
119562092,0,0,0,0,0,0,79795,0,0,121901,95293,292396,407604,
119573293,0,0,0,0,0,0,242625,148419,142501,259112,277247,70991,264346,
119592445,0,0,0,0,0,0,472487,271877,460261,534050,425403,534378,687600,
119596661,,"172931,015",,,,,,"177711,105","224919,861",164744,225008,70901,105564,
119597101,,"88946,251","90331,478","83965,182",0,0,0,0,83943,3875,2959,3577,2700,
119602781,,,,,0,0,748278,0,0,22212,0,68129,28858,
119604221,"7826,848","4136,342",,,0,0,0,0,88542,123154,22703,38335,19680,
119622254,0,0,0,0,0,0,21640,36439,37568,34496,21747,0,45585,
119623350,,,,,,,,25241,21462,0,38624,138594,0,
119625630,0,0,0,,,0,14981,19925,47530,78931,44889,63125,52275,
119627094,,,,,0,0,8811,35134,46274,102517,112417,0,0,
119647670,,,0,0,0,0,0,0,0,0,0,0,,
119647870,,,,,0,,0,0,0,0,0,0,0,
119648174,0,0,0,0,0,0,0,0,207507,379042,221759,674353,404960,
119648342,,,,,0,0,0,10589,50783,86618,10999,22613,10730,
119658854,,,,,0,0,0,0,0,29486,0,0,0,
119672622,,,,,,0,0,461939,471525,392292,311816,0,0,
119714270,,,,,0,0,228854,0,22116,15260,,,907062,
119715246,,0,0,0,0,0,826199,545140,49020,1023982,68145,64433,"19448,929",
119721519,,0,0,0,0,,76303,239294,329016,174193,527340,124571,226273,
119748304,,,,,,0,200740,233325,0,0,0,0,0,
119771656,,,,,0,0,0,0,0,0,,,0,
119772296,0,0,0,0,0,0,2219991,1826566,2025744,5240732,5125180,4899670,4979174,
119778480,,,,,,0,0,0,0,196952,,,,
119779947,,,,,,,20887,4576,0,0,0,0,0,
119780036,,0,0,0,0,0,276547,173902,150417,191187,201221,309998,367327,
119801480,,0,0,0,0,0,503190,384037,319398,300211,189051,137515,122161,
119801505,0,0,0,0,0,0,0,0,545031,202176,289372,219160,304930,
119801962,,0,0,0,0,0,,0,0,0,0,0,0,
119806205,,,,,0,77874,307857,5849,66757,91974,75181,81949,119251,
119808451,0,0,0,0,0,0,1123119,1222553,1906591,1952837,1872757,1698562,4203563,
119976117,0,0,0,0,0,,17156,126981,91000,64681,34117,44240,53363,
119976673,0,0,0,0,0,0,83630,0,0,1239,2431,0,0,
119977304,0,0,0,0,0,0,0,0,0,0,298589,278965,497981,
119977349,0,0,0,0,0,0,133057,79865,16844,10227,,10218,23794,
120027367,0,0,0,0,0,0,505121,489616,636950,0,224730,0,0,
120027411,0,0,0,0,0,0,17896,15575,3552,4063,2358,2439,2365,
120028134,0,0,0,,0,0,3206,22551,20976,0,0,0,18583,
120043571,0,0,0,0,0,0,4917815,1156227,0,174782,,32471,84374,
120050422,,,,0,0,0,545058,901960,592710,118484,,,,
120051382,0,0,0,0,0,105163,178628,297601,144675,169947,79367,,,
120161905,0,,0,0,0,0,544579,2017303,2289732,2125519,5498921,8760916,23293797,
120162857,0,0,0,0,0,0,3226867,1564141,1400182,1156978,659724,329484,414712,
120181057,,,,,,,38983,2807,10061,54293,0,37712,383441,
120181093,,,,,,0,0,500280,0,304264,362359,672705,551767,
120211746,0,0,0,0,0,0,1106238,824523,0,783688,777884,895154,1523168,
120239912,0,0,0,0,0,0,183312,10054,5884,10107,12813,69228,342001,
120267347,0,0,0,0,0,0,3163811,279593,2075408,2322581,,,,
120267909,,,,,0,,383544,114656,112842,539239,787924,109290,108469,
120268334,0,0,0,0,0,1517218,487208,1044805,480094,281177,93657,219000,333696,
120268839,0,0,0,0,0,0,3778551,1033129,1232435,2720968,2033772,"2626383,283",0,
120276453,,0,0,0,0,0,191748,248845,287123,253443,371075,581539,886687,
120276605,,,,,,,3931547,3246442,4051602,871697,775910,765756,6603852,
120282104,0,0,0,0,0,0,5244632,1350740,2114830,5245096,7666592,4594972,9102799,
120283040,,,0,0,0,0,496583,186332,269950,84942,,,,
120283368,0,0,0,0,0,0,0,0,0,0,0,0,,
120285738,,0,0,0,0,0,0,745741,924949,996098,3720253,1901407,4150533,
120287498,0,0,0,0,0,0,0,0,79094,59125,0,0,0,
120287788,0,0,0,0,0,,10445,2073,5712,2384,2353,2316,2850,
120292473,,0,0,0,0,0,56647,457329,294308,85737,65915,121472,246411,
120294381,,,,,,,,0,0,24283,84099,48225,82082,
120295113,0,,0,0,0,,0,0,0,0,,0,,
120297886,0,0,0,0,"37305,142",0,668312,404732,0,0,0,0,0,
120300852,0,,0,0,0,0,0,284634,402503,363743,0,0,,
120302491,0,0,0,0,0,0,1487078,135047,260579,0,0,548126,0,
120307694,,,0,"94567,664","155705,46",0,110772,154744,351682,151182,71348,99616,167826,
120323116,0,0,0,0,0,0,0,18708,25306,19003,28758,0,,
120323420,0,0,,,0,0,1562317,1375465,1464089,0,0,0,990444,
120325588,,0,0,0,0,0,106148,139492,121515,210954,158262,122344,0,
120480806,,0,0,0,0,0,,33590,88135,624938,,,,
120480854,0,0,0,0,0,0,0,0,0,0,194764,,,
120549488,,,,,,,0,0,2318563,102405,,70691,138371,
253633342,0,,0,0,0,0,0,4092,180619,8282,,0,377098,
253633627,0,0,0,0,0,0,571083,198881,251633,319315,358526,509540,1047344,
253634855,0,0,0,0,0,0,830232,628151,205679,248540,160473,186904,339208,
253635139,0,0,,,0,0,5101314,5675549,7058110,7128492,28605855,40564220,110214462,
253636043,,"437108,998","114613,167",0,0,0,6485438,428545,2013762,172974,1439976,4388062,8345824,
253636853,0,0,0,0,0,0,1416370,322286,890433,300036,1367255,696284,1872570,
275544438,,"148820,69",0,"761127,707",0,,,891230,1116282,1210100,640054,916515,811314,
275565638,,,,,,0,886,753,7928,182374,,77,0,
275574446,0,0,0,0,0,,0,0,0,0,0,841455,0,
275601751,0,0,0,0,0,0,0,0,0,0,0,0,0,
275662735,,0,"516331,009",0,0,0,3022976,0,0,931707,,,,
275751945,0,0,0,0,0,0,1206620,1586866,2300309,1525209,2193160,2378364,1246970,
275755610,0,0,0,0,0,0,510029,417234,388015,195078,0,283096,396715,
275782322,"133868,29215","203362,30422","323271,06623",,"336856,29751","544398,76371",0,858140,941728,0,"248058,53",0,0,
275783042,,"131392,37963","166527,2741",0,0,"168333,22555",1678275,1026280,730940,1301348,651677,"718217,42481","1423792,806",
275785010,0,0,0,0,0,0,838515,901305,723823,402093,0,164674,55805,
275803610,,,0,"9142,082","409,194","14923,795",12686,9399,11501,0,18247,3047,0,
275804946,,0,0,,,"38020,413","104429,013","95564,236","171217,781","221179,059","54201,652","54647,294","48457,76",
275805978,,0,0,0,,,0,0,0,0,0,0,49310,
275864930,,,,,,,155503,165638,146020,120677,115758,90219,109953,
275919684,,,4896,0,"757,856","1056,9",8563,"2364,864","38977,038",235236,0,0,0,
275961652,,,,,,0,0,154399,244792,184078,186653,160928,163455,
276062480,0,0,0,0,0,0,0,0,0,0,0,0,0,
276118814,0,0,0,0,0,0,67220,111926,141599,166395,182739,334618,39854,
276121438,0,,,0,0,0,0,657083,0,0,"874783,877","1156721,024",0,
276140662,,0,0,0,0,0,75916,124344,105908,78334,121588,123626,176550,
276151183,,,,,"12906,412","10587,451","11526,987",40000,"74892,542",0,"62391,543",82040,189257,
276153935,0,0,0,0,0,0,162860,38835,118439,131206,0,306490,"623190,861",
276173815,,,0,"433298,433",0,0,1194751,1835644,817956,505629,749297,449536,813392,
276210162,,,"11794,932","26935,976",0,0,630361,1626362,1255134,1393592,"815749,636",517724,0,
276232017,,0,0,0,0,0,,0,0,0,,94725,87951,
276235937,,,0,0,0,0,73655,127846,162799,278542,329857,197535,310573,
276238361,0,0,,0,0,0,0,0,0,111475,37617,0,,
276239649,,0,2520,,0,0,859022,0,0,0,0,0,0,
276248841,0,0,0,0,0,0,181365,221706,139654,329325,81277,89967,60098,
276249161,,0,0,0,0,8484,0,70493,20983,11702,31438,24222,361715,
276254033,,,,,,,"164090,631","300885,011","318821,327",0,847971,388163,640919,
276255145,35970659,73250143,49548728,25454642,67364244,13042586,1449281,83176,2405913,1894617,22872,39057,39228,
276255841,,0,0,0,0,0,,45945,50945,0,,0,0,
276258785,,,,,0,0,28009,0,36632,9828,0,0,0,
276265338,"50071,821",,"162401,65","163589,646","162069,954",,275313,527391,1384272,1600245,1644732,1573223,3354504,
276274602,,,2667,4955,29394,,1451046,326053,433968,6286232,2053953,1865230,266661,
276277210,"168306,939","204526,743","239257,28027",,,,88077,317611,407587,559238,560963,619283,638523,
276279282,,,,,0,,16213,24967,0,0,,71554,78925,
276325562,,,,,0,0,49218,42536,178979,60214,138771,4882,5455,
276349730,0,0,0,0,0,0,0,0,0,0,0,0,0,
276355842,0,0,0,0,0,0,1020215,304975,734016,649443,473135,137956,148974,
276363754,,,,,,,,1865478,1304079,1497369,2485943,2190236,3567045,
276364995,,,,,,,,802,1,0,0,,,
276369019,,,,,,0,212792,374571,215444,181827,23670,30924,0,
276397235,"48657,48509","104569,42025","253621,482","441439,329","384508,464",0,495785,826368,839420,436977,538835,"732798,827","784075,755",
276397699,,0,0,0,0,0,0,0,0,392276,42447,42835,0,
276546951,,0,0,0,0,0,0,0,1405013,375470,793500,716527,1681295,
276547639,,0,0,0,0,0,0,0,0,4528020,776357,628109,1924059,
276549527,0,0,0,0,0,0,6360363,4570302,9211848,13664554,19935957,13885982,21705387,
276550119,0,,0,0,,,1255138,1298454,1332777,363522,184570,179375,411097,
276550591,0,0,0,0,0,0,0,0,23560,133498,15405,39047,32613,
276551295,0,0,,,,,28554,43782,101345,53647,150452,163862,227797,
276553127,,0,0,0,0,0,12897,26376,140195,325694,145494,133881,859540,
276553311,0,0,0,0,0,0,0,91564,69933,65165,86324,196785,472700,
276554183,0,0,0,0,0,0,541797,0,0,0,0,30698,0,
276554311,,,,,,,0,540,95525,22925,4870,5199,1011,
276558879,,0,,0,,0,0,645955,587542,575106,625150,560697,385638,
276561951,0,0,0,0,0,0,316039,482629,456550,435050,284591,211718,"130583,973",
276563135,0,0,0,0,0,0,2166346,1567368,1497447,1472757,1380352,1238212,3335465,
276564735,0,0,0,0,0,,373401,0,583384,1155284,,,,
276566447,0,0,0,0,0,4610340,824649,2295182,5184555,13065471,22296616,29897767,51594676,
276566743,,0,0,0,0,24482062,9580980,3482420,4941855,1056070,2558263,3110290,2745499,
276571431,,,,,,,1284349,209131,258811,915184,,,,
276572679,,,,,,,,6518456,11716755,9374658,32148162,13148666,16594421,
276575271,0,0,0,0,0,0,41410,26821,50348,27539,2351,772,1540,
276575319,"41727,526",0,0,0,0,0,2785252,298270,2065817,8025658,21596320,16972009,27350653,
276576215,,0,,,0,0,2661831,301711,0,0,0,2220638,3849068,
276578559,0,0,0,0,0,0,129802,106287,904926,116632,41964,,,
276578631,0,0,0,0,0,151296758,72548355,28251147,88744545,90961315,24956016,1523762,120747,
276588697,0,0,0,0,0,0,942,97,972,1102,6596,4684,1696,
276860537,,,,,0,0,0,506473,93019,44093,257,36336,786,
276860954,0,0,0,0,0,0,4888765,4953073,4677273,7470677,4842772,1312258,1378013,
276861612,0,,,0,0,0,0,0,0,0,0,0,0,
276862046,0,0,0,,,0,2441496,225833,233892,599147,375460,0,1154594,
276862577,0,0,,,,,0,0,3,0,0,"0,007",0,
276863017,0,0,0,0,0,0,366813,306687,220114,0,0,0,0,
276985562,,0,0,0,0,0,420029,137011,179370,224745,68208,142057,376785,
276985570,,0,0,0,0,0,214516,144262,195571,0,0,0,0,
276988258,0,0,,0,0,0,47471,453576,0,0,0,1663466,2076953,
276989266,,0,0,0,0,0,1231275,929886,94647,323697,723487,679440,452275,
276989482,0,0,0,,0,0,0,200498,224936,199993,0,100,0,
276991314,0,0,0,0,0,0,42859,70611,301512,374241,598603,527350,430286,
276993802,,0,0,0,0,0,0,0,303234,24881,492059,458259,782257,
276994762,"54725,464",0,0,0,0,0,258029,199858,130295,132172,334542,247464,724038,
276995858,0,0,0,0,0,5422178,12403186,12416729,12079131,15437247,11070185,11757202,24834171,
276996306,0,0,0,0,"1552033,754",0,5126993,1451969,723172,848911,2058379,2026264,174706,
276998210,0,0,0,0,0,0,0,0,0,0,0,0,0,
276998458,0,0,0,0,0,0,236438,243859,359696,352235,463323,850829,3614772,
276999026,,0,0,0,0,0,1416936,1051067,626010,624612,374198,27440,276821,
276999394,,,0,,0,,0,0,0,0,,0,0,
276999554,0,0,0,0,0,175046,163456,104635,28622,0,0,0,0,
277001691,0,0,0,0,0,154183,726529,214860,676574,998762,1086321,1338727,,
277002315,,,0,0,0,34052520,20132238,13800353,13299001,38021861,94495779,59329846,80437105,
277004819,0,0,0,1604911,0,0,1789234,1058259,0,0,0,0,0,
277009283,0,0,0,0,0,0,0,200005,150132,196457,255377,324054,376007,
277011115,,,0,0,0,0,10,0,0,843,0,12,151,
277012139,0,0,0,"200707,485",0,0,0,0,655867,0,0,0,0,
277012683,0,,,,0,0,0,0,0,0,0,0,0,
277012795,0,0,0,0,0,6048659,2516370,412516,0,128756,162307,97784,98101,
277014899,0,0,0,0,0,0,0,0,0,0,0,0,0,
277023862,0,0,0,0,,0,0,0,5301,5315,3205,3406,4238,
277025894,0,0,0,0,0,0,0,0,0,0,0,0,0,
279941136,,,,,0,0,0,0,33423,32891,38954,0,0,
279953762,,,,0,0,0,4851182,3892113,2794044,2334477,1888636,1177806,1774916,
279953802,0,0,0,0,0,0,1850548,2301581,1544940,1948125,,1246935,1064758,
279953906,,0,0,0,0,0,0,0,1219315,1599941,652173,1555129,2422774,
279953994,0,0,0,0,0,0,0,319206,1624255,1083000,137864,287578,572833,
279954186,0,0,0,0,0,0,1012,869,19070,78786,,0,0,
279954716,0,0,0,,0,0,857526,218913,223431,541624,0,759210,941648,
279955261,415850,"443147,476","625077,433",,0,0,129659,189335,258154,462781,538350,725808,1179109,
279955437,0,,,,,,336458,2008788,751824,225445,,,0,
279955557,0,0,0,,0,0,2089624,3139252,4193132,2347811,2056627,1844452,,
279955701,0,0,0,0,0,0,0,41282,168002,171135,0,149440,192482,
280023410,0,0,0,0,0,0,0,0,0,0,0,1005907,1535933,
280023490,,,0,0,0,0,1359150,0,0,2376590,3165088,2987671,0,
280023890,0,0,,,,0,0,0,0,0,0,0,0,
280025050,0,"32770,388","160084,113",,0,0,465814,105289,73978,355718,351575,214190,143404,
280026714,485401,0,0,0,0,7114409,14064872,16577573,5901436,14649582,18575572,14165207,36678815,
280029530,,31183,916723,0,0,1423594,1619169,1505817,1494862,1356634,1405541,1212847,1276487,
280030130,,,,,,0,167464,1828,321759,54471,48994,227186,,
280031043,"21967,495","9632,746",,0,0,0,0,0,0,0,0,0,0,
280031787,0,0,0,0,0,0,156532,73482,71536,12683,16049,47657,105954,
280031811,,,,,0,0,3820,266,18004,4254,41,0,0,
280031843,,0,0,0,0,,22870,12368,4958,10178,1942,1771,1932,
280032307,0,0,0,0,0,0,50954,2982,48911,0,84024,106774,400768,
280032819,,,,,0,97497079,0,26885,36821,59879,642444,0,0,
280032827,,0,0,0,0,0,644282,853866,966934,3618515,3333354,3383538,4141729,
280032867,0,0,0,0,0,0,162322,635207,537093,160568,,,,
280033195,0,0,0,,0,0,1625573,616927,1335103,1364082,1070097,1615891,2964406,
280034611,0,0,0,0,0,0,0,0,0,0,0,0,0,
280035795,0,0,0,0,0,,0,0,0,21065473,43982822,28177263,43324018,
280036067,0,0,0,0,0,0,54857,20665,2587,1962,1344,2398,1729,
280036907,0,,0,0,,0,102929,95269,221623,162564,126154,,,
280037355,,,40666,29697,,,15509,552278,526843,1137119,1177573,33445,27837,
280037795,"44548,081","7468,942",0,0,0,0,114726,220358,677911,2305137,1306761,32770,5133814,
280037891,,0,0,0,0,0,53784593,4188803,551709833,89445440,9520556,36488230,69956086,
280038059,0,0,0,0,0,0,43,0,0,0,15665,40465,172213,
280039011,0,0,0,0,0,1481803,1929216,2055304,2269324,1508703,1356370,1871128,,
280039339,,0,0,0,0,0,179238,209081,134290,112381,79397,67569,39552,
280040555,0,0,0,0,0,0,3008333,1919986,1123676,959846,1628476,1425655,,
280078536,276467,38445,177206,0,0,0,3005550,1737557,966368,1501177,2386319,3063426,,
280079928,0,0,0,0,0,0,163025,155633,97164,93089,105226,107509,0,
280080536,,,,,0,,0,0,0,0,,,,
280081744,0,0,0,0,0,0,231514,228019,168136,114833,90719,101092,161280,
280082826,,,,0,0,0,8682638,6340728,4114428,6592163,287259,122462,142208,
283389509,,,,0,0,0,147997,299840,178082,493803,91286,110849,926558,
284099308,,0,0,0,0,0,219883,94687,67723,215618,465710,801239,464882,
284188327,,,,,,0,0,69631,68068,149958,0,0,0,
284213119,,0,0,0,,0,0,0,421474,663640,,440072,,
284214631,0,0,0,0,0,0,2811,5863,6931,8042,7691,6939,2880,
284221783,,,,,0,0,0,145891,1042084,31465,49080,68336,82759,
284366652,0,0,0,0,0,0,0,314976,669312,1029591,2065886,557761,2428852,
