ID,PT2011,PT2012,PT2013,PT2014,PT2015,PT2016,PT2017,PT2018,PT2019,PT2020,PT2021,PT2022,Diccionario!A1
6236072,3611634,3943884,3359974,3313783,9708181,9966008,10079207,9864485,11563275,12549057,13424686,12110397,
6257772,5773915,5963000,6284008,6721895,7060718,7542470,6663414,7235381,7979137,7735359,8543755,9367517,
6266193,5253522,10240485,10181388,9920054,19616220,5063223,5190742,17073377,23311099,27650145,35607120,35739621,
6276329,29054272,30103039,28790421,37798431,43572987,31864611,42540084,41960396,37713166,36748254,35952209,29619357,
6318910,3450481,3801872,4265836,4352851,4679071,6418215,7401597,8340293,9028758,10132268,12106187,13536210,
6361085,"5725760,404","13098954,737","20596477,049","26327599,918",0,"26516800,495",18913539,20220787,20274633,0,21998256,0,
6368785,4114029,5549248,6132551,7750574,8861081,7700035,10284295,10256654,6948562,7124619,10685199,14372511,
6376233,4415766,4899224,6841366,7435884,8054356,6986627,7044714,7070646,7209280,7113997,7379880,0,
6410267,4916031,6655414,6890141,10076546,9667699,10591095,11045429,12399607,14836073,17252209,17896987,18373793,
7856876,3242354,3394152,3501994,3984989,4461626,4133261,4912462,6760501,6913501,8774604,11319102,13518491,
7856890,729326,864160,912243,1415843,1587159,2021423,2237679,2026536,3346624,4463795,5763860,3712150,
7857121,27056646,27185157,39324431,44767138,38865137,39189219,40324302,37996748,42266746,39706914,46037596,42837926,
7857247,29287887,33554571,33867436,36327846,34264418,33132407,35465916,29967716,40078860,52054112,57755467,66432389,
7857254,4252417,3899819,5864753,4255314,4991487,5029203,1760418,697719,1173697,1352777,1481450,4494396,
7857331,9773427,13420371,12317289,16376830,15373222,15596946,15534779,16114771,14507766,0,14976816,15994765,
7857373,12907584,13580412,14595409,17820045,20331950,22728483,28856788,34351507,39922294,44482205,46335856,49481000,
7857401,0,0,1667737,1799731,1937274,2038974,2116985,2254092,2407482,2617318,3183843,3790768,
7857457,8082067,7828716,7612952,9018500,5925261,8078393,7962193,7513662,7509283,10672892,12433253,8148639,
7857534,5291779,5259442,5419459,5336265,5604695,5814385,4998920,4671618,5484755,5680955,6841826,8845259,
7857555,2053202,2419881,2021007,1534934,1269598,1534353,2005240,4561184,4833325,0,4553464,0,
7857632,2204498,2222112,2212557,2284971,2334825,12702044,12726534,12700639,12740504,12923484,12866728,12752830,
7857639,98966706,107454346,115988971,120181753,124520148,98468283,131085623,145247478,167021829,191095191,188639820,207212211,
7857849,6050951,7659623,8966488,9207121,10901191,12892377,14541444,16509520,19776346,24137079,23737505,23816311,
7858339,16854207,17580509,17046214,17133418,16738362,21339725,22699488,21011254,19939423,21932758,20849636,18018802,
7858437,7164667,7431065,7772924,5683639,7517837,7263503,7918116,7560557,9137336,8142453,6610951,4077501,
7858598,11505571,9994657,10370169,10783966,11341216,16757369,16950552,22225695,23538794,18349965,18913642,20336616,
7858759,35522737,33531345,27158170,25381148,20220053,8004664,6619962,-111117,5755557,7610670,19155638,19287680,
7858808,678962417,536869113,441792578,487576670,456310657,508337639,610778946,486513019,510676695,606577436,657873192,580369557,
7859312,"7074515,277",0,7981807,8323475,11478911,9460487,9541714,13575116,13822833,13871701,15418088,16824009,
7859340,3706287,4793003,0,5756382,6071570,6741539,7272084,7173294,7305617,6946016,8788411,9374364,
7859354,15337985,17275945,14301292,21840170,18778361,14534847,11381814,12800433,13699967,13417527,9792492,4614328,
7859438,0,0,1609469,1834257,3415316,1460643,1520604,2409743,2796706,2870119,2663702,3182606,
7859613,1271768,1909509,2236226,3102293,7061932,5433628,5699226,5715148,7770637,"9124896,558",11183395,12757609,
7859620,2756161,3151107,4010718,4865605,5981371,5600655,6180262,5918125,6660319,"6224074,672",7319519,0,
7859648,90933168,98456026,117136113,119067280,137298862,81387446,123312453,125355098,127853675,131570821,129479843,129731633,
7859746,28710439,28715058,30589408,30830594,11886016,21063560,24964130,30698569,35055084,38269299,72120362,79501607,
7859823,25033499,26470631,28103545,22799886,13522263,15633105,7386498,-4034148,81532873,78873064,81150163,82207270,
7860047,181764878,200308477,219894304,212876280,203279166,199361133,211145165,209843939,142657811,115333348,68900929,53144548,
7860075,169915032,185143102,232678981,222252450,144310789,148323912,156296133,182652670,162573920,139207641,180454127,292053337,
7860201,51773261,59423615,76050439,86395277,109677286,131950037,152051039,164957359,156328743,0,178850343,240191773,
7860264,17078135,19333372,16742063,19705360,1519886,9297028,10123099,7112345,34788966,38166415,35245289,25944010,
7860278,0,4487102,5811175,7827271,11537181,11294576,6548765,4375417,1868823,0,1578963,0,
7860663,40847898,31941578,24107205,30386788,43174727,58263270,79470354,62208392,72083763,25503463,67780046,26508105,
7860866,7362372,8374888,10024053,14624995,20002024,35516640,44410843,52335223,62456084,64804516,70841623,77556397,
7860936,1279610,1801919,2081846,2542311,3002749,0,2839135,3030198,2216557,2283000,2189727,0,
7860943,10268210,16456590,13821018,11863069,17961892,22045642,34409270,27133888,35373780,48804848,45798433,28005366,
7860992,15802812,16693750,19386875,14405612,15435343,17160194,18810609,21784442,21463128,22743728,26597449,25998727,
7861538,9451629,9732900,12065979,13983836,12204896,13917869,13436257,18041983,27678996,31416526,55736362,71671027,
7861713,194290486,219915000,283535754,182186480,183610903,206119873,248340606,393515644,387220012,346329871,584303354,570946518,
7861720,66147156,74427180,78511627,68937794,86554538,88739686,92120205,96704147,100651888,0,138543266,164876830,
7861776,155493368,205008568,197334388,226621581,228565623,265308442,319239455,311355358,339325885,364369705,406806790,434835907,
7861832,14702823,15160571,13594378,22765501,27894177,31493308,36874330,37726328,35926175,39371516,42876101,46328807,
7861846,2065828,0,2455359,2463038,2300015,1523600,1722195,1809927,2017662,1868644,2043478,2448139,
7861923,70243558,72329911,75636346,76017993,77206908,31570569,33461206,42366580,54605341,75580177,83155935,69721670,
7861979,220958578,235102291,235596095,266904690,166231754,184242581,"199125193,192",204844904,214011301,209536091,188399667,186903703,
7861993,41891759,47801660,49293836,52878797,58630997,63883522,73973178,78584172,81460151,86030764,99417215,121049116,
7862175,131470547,180678676,254901424,298611643,337549151,390977172,432036174,424334243,486226971,616808176,706998343,820969114,
7862203,261865017,310804743,298647880,370975613,99186151,111743415,140085968,176779875,210503410,253772662,304823190,250350157,
7862441,29908916,36068625,44339592,30925108,44189935,40574654,38428896,33300434,37494223,62706267,92521251,43235978,
7862616,14656160,14244744,17335759,17745895,15772461,14768177,14876678,14805710,15286670,15524462,12462236,12265927,
7863169,"2355876,849","6529798,863",6462238,7953333,8245200,9529511,11055629,10727074,10759158,0,0,8797293,
7863442,60677030,61663784,62975576,67742228,75415921,109822011,112285702,116169036,120513799,124915255,126090978,115675465,
7864310,96990656,102939950,135249743,134306893,115448672,86472045,108218601,71512219,62852048,27256349,13629584,5526500,
7864429,"8865842,16126","8534861,78223",8793619,8836135,8442530,0,13623780,13622131,13697425,13841269,13882406,14176567,
7864534,9340649,8987437,8842505,10311832,10420506,10067737,9587431,9785188,9747013,9601303,10233378,10611907,
7864961,"1289063,867",1325962,1509219,"2054297,818",2227922,1610387,1636840,1960365,2354676,2367509,"2953143,983",3337929,
7865003,266668563,276194198,310687638,357213642,333926462,302152434,309252782,330275639,348361145,363598120,390006788,515408478,
7865017,816168106,847411946,816583664,839629844,437349290,393037298,378881391,411981212,397039762,354123921,363012545,426382834,
7865087,8154920,8194728,8280910,8162827,8530991,8926935,9104436,8597728,8745968,7513313,7462016,7839256,
7865094,14528614,"14456401,663",10194253,9700493,11491411,8907119,9085157,19480082,19879361,20179429,18295653,17709951,
7865115,22784315,26767373,28256130,29662297,29368043,26027248,24913497,25102404,23669652,25652089,26724170,45424335,
7865136,62658797,63265145,66814283,66753154,63196490,66958310,78289690,82329698,105877228,108107147,147753677,148219835,
7865143,3858445,3911175,3992067,4092347,9807539,9070360,9188681,9668344,9945836,9856914,16096917,17565034,
7865178,"2100675,151","2818000,278","3911599,472",2562953,2042669,3494611,2738257,2039229,120667,-57527719,-32547513,-46096290,
7865185,2774095,3114855,3130266,2978755,3042926,5354913,5558798,4954035,4991563,5601977,5685768,5756518,
7865192,4550695,5590000,6607000,6751291,8640158,7847790,8192380,7949526,"7828708,565","8450275,98115","12489864,178","16093505,384",
7865199,5637302,12636354,12544655,12621898,12582887,11253634,11255037,11273095,13449307,12952587,13359419,13482921,
7865276,7897685,8062528,7449251,7533018,9949287,9785534,8285873,9233100,11582577,12810522,17629063,23465407,
7865283,3425283,3792549,4131582,6110989,5446713,6492510,7112061,7166032,7203674,7618847,9070023,9534181,
7865290,30283720,30184510,30590637,35869379,36528633,28682598,36614821,38183256,39252382,39626792,40792303,38593761,
7865297,53462530,85283085,91876906,87337148,113553819,124207814,136375778,147251825,157522707,177732935,194247373,203794102,
7865332,510193703,541973000,534635000,412138000,530631000,565724000,587622000,564797000,597221251,620884000,607954251,579759251,
7865339,3247194,3285173,4055176,6191231,6633619,9525305,9715090,8908994,9695474,10506065,10631151,11933648,
7865388,22195365,25662692,"31869867,074","34176837,642",34211770,35878035,38566209,62193543,73410062,75667327,75752554,75520898,
7865395,11817391,11950573,14170790,14715564,15262015,16505485,16792820,18286708,18411576,19651857,23900229,32871756,
7865458,145315081,154527585,170819804,188548706,169346002,189426429,203862707,233520664,278087206,333775297,414335299,506663035,
7865465,4177984,5492603,6186834,6773872,7615263,6528218,6561060,6585369,6593093,6615185,6336035,7479127,
7865486,25038914,42301736,42629749,44569508,45861311,37880685,42178118,65219950,67838944,67177379,53851746,60760419,
7865549,5121194,7063187,7074183,11253199,11508090,11433373,15382563,15516609,15793248,16186405,16731154,17415847,
7865563,8231084,8366204,13176902,24391666,30114781,28465813,28630402,28420692,27663888,25691406,27323644,27182484,
7865605,1462897,1520397,1609391,1748504,1970800,5810209,6539140,5152727,4925867,0,7318645,8289191,
7865619,572704766,527721124,733790364,625800140,495786529,370247195,403195636,438352879,295136431,308196975,537011626,707387501,
7865626,5883467,4959531,4860695,5022792,5220250,4462227,4377440,4567813,4962485,4831614,5280687,5364467,
24608719,70909201,60577127,62067518,59618375,57874852,61008126,57657932,60049522,63404182,73515475,79253408,72422808,
25040746,3465089,3959296,4610840,7658646,8728684,9703811,13427602,16150485,19730840,26206492,37774068,41012993,
25040867,668137356,712270704,795079796,875496153,1025921641,1025537440,1135722197,1185260158,1162969941,1163641789,1216303023,1444059467,
25114162,"2897801,839","3564909,075","4689399,689",5634694,6986510,4239352,3914712,3952332,4436932,5397170,4701622,4327548,
25255000,549996,1168374,2210060,2441580,2980339,4342105,5633149,41987280,47622653,49191018,49965405,49186607,
25256967,3359871,3959761,4031295,3912000,3002369,2802894,3039492,2261397,3467639,4097853,4225359,4781940,
25259788,1091202,961804,932411,945227,7099955,6187859,6430467,6431403,6636220,6968793,7047530,6871725,
25260397,2435046,2913438,3137154,3636290,4670352,2471009,3548282,7164546,8786117,9195267,10746965,10708315,
25262133,1528114,1777999,2371362,3673819,4859503,4757756,5487623,8341561,10010964,12114994,13312698,8334981,
25263428,"1048720,253","1105596,501","1796989,64376",1790443,0,"2000538,979","1989434,388","1890249,712",1625080,"1656946,278",1843533,2127857,
25263505,"251611,8",544648,"985009,826","1055679,537",1145610,1091474,726237,1390934,1397285,963475,-353836,0,
25264667,14274701,17014616,34098124,36560345,37148936,39567840,36693013,35593155,39419368,43818576,39694634,40395560,
25268608,1009181,1239645,2740232,1981231,1638336,173000,256873,-623818,-812662,-992709,-1563111,0,
25270750,2331152,3382660,3939838,6235539,3117853,13965130,17179402,20427454,25029549,30097102,36241987,14655591,
25274803,0,0,0,0,12202942,12397648,41815129,41202118,41350043,0,46676730,47410905,
25276287,29948409,29154113,26820894,33406678,34395282,33345887,30491457,28337295,2809235,3141362,5794601,7215910,
25276469,0,"3184808,287",2801367,3439366,4276938,5175022,5651218,5412511,6062352,6238216,6300035,5826683,
25277099,5055455,"3089664,665",3584626,1795295,2263499,"13676702,325",14611454,14051644,12557490,11989180,12530865,9107230,
25277491,0,"2606787,292","3822337,402",6225585,1942809,4354752,10708698,18463517,15195442,"16252266,482",20054031,15538006,
25279151,11052107,18785406,12425364,2209630,-13948747,-7732017,-12268830,46495946,42912456,44173664,55266024,84395655,
25282728,671485,712970,904413,1454996,1737813,2378086,3240722,3118012,3407764,2993514,3111462,3124968,
25283953,5316188,5486242,"23562344,801",24287930,24741476,25988113,26274852,26322576,26413203,28329442,55395852,56498328,
25285094,2890104,3143540,3742295,3895848,4013072,4241710,4418253,4450750,4434768,3748836,3073269,"1623772,337",
25289735,2515343,2779297,2301878,1851280,2972089,3806607,4083570,3988590,4509768,5177951,5897637,5672387,
25290407,53937,69545,60248,62119,54106,70590,261484,364090,440856,544406,3654706,8768603,
25293866,2039199,1813316,12148434,2448106,4043797,"4069638,386",3883080,4483668,4499027,4372329,4513533,4793889,
25294917,"3967599,685","339611,589","1375243,369","1194938,512",818602,132188,332834,364526,347496,775703,1107036,458554,
25295365,831308,1219355,2081543,2231962,2962577,5400014,5982581,7152522,8266188,10124498,12748323,0,
25302379,1607205,1902701,2274568,2777549,3011319,3175833,3319615,3867351,5042873,5267471,4677611,6259883,
25310004,1900948,2015523,2058170,10068787,10110110,10664419,10956774,11386367,11819289,"11955215,131",19836516,20482478,
25315296,739000,1171732,1204682,876237,1067684,1871781,2374469,3624195,"6146860,691","7009872,489",8496912,9987904,
25317543,1620419,2874280,3017596,2172144,2710217,3112385,4413865,7504913,12141584,19584577,24930451,29283980,
25317998,144585,1681887,1765056,2768970,3648476,-102714,-1926361,-1883164,-3515519,0,0,0,
25318026,12727430,14806914,15184379,8215428,12368322,20560985,21410052,22253421,24029882,"36438537,875",37663596,40177069,
25320413,5481852,4893280,5295955,6194823,9116504,8869823,10837084,17136383,17478182,18199480,18352056,14064282,
25320707,1138287,"1265678,09",1369108,1436217,1713452,2383387,2910912,3180516,3433588,2428937,4764483,2606484,
25322562,17562496,19789049,22238539,37022749,20930271,29641582,138176387,140897020,174895563,178729291,244312825,244782877,
25334390,0,799210,0,1805523,2393945,468921,-1771438,-8350675,-13939883,0,0,0,
25338318,503924,520419,625735,766190,961898,1184227,1214007,1225250,"1402772,88",1422831,1688645,2455842,
25346526,586967,703354,569875,728169,873677,1052413,1328086,2277188,3111236,4737717,6066958,8099092,
25349636,2988551,3208584,3815947,5131790,5394859,7618804,11619792,14711335,17417871,22617093,22818720,21876986,
25350478,756646,1873070,1837080,3628456,2108510,1379689,1739202,2259843,2364756,3095035,3026484,2172433,
25352115,4416203,6228733,6556275,7585208,7474835,8753613,10455248,10713919,11227831,18553517,21179971,22269570,
25353498,"394309,907","421475,489","411397,84","519630,867",876762,"1496036,249",955967,1132568,1838667,2200000,1829859,2098642,
25355100,"789047,309","852833,704","3139448,806",16871067,16913993,-249048,-64357,29547,49232,0,0,166140,
25355513,1526183,1697018,13365571,13471269,13789869,1963062,2096301,2052893,1421176,1421176,0,0,
25359217,1904070,2329420,2797292,3261047,3702487,4374061,5159449,5873754,6956588,7640950,5042888,6541546,
25361955,"4177806,631","8816503,965",8527491,7559684,7008207,10353711,9866072,10074457,11945117,16184944,17208469,16511381,
25362300,953792,"3246325,544","3917903,291",4284517,4082407,4341439,5027862,5418396,5833287,6306233,8270152,9297344,
