ID,SECTOR,RANGO_INGRESOS,EMPLEADOS,EDAD_EMPRESA,TIPOSOC
305111,2,4,32.0,37,7
305258,2,3,168.0,37,7
305279,12,3,33.0,38,7
305356,2,1,95.0,37,7
305391,6,3,118.0,37,7
305447,2,7,30.0,37,7
305461,0,3,426.0,37,7
305496,2,0,16.0,37,7
305650,8,9,4.681,36,7
305818,11,6,6.0,45,0
305874,6,7,11.0,37,2
305923,6,5,40.0,37,7
306196,2,1,99.0,37,0
306266,6,5,103.0,37,2
306385,2,3,490.0,37,0
306525,11,8,5.0,37,7
306567,11,7,10.0,27,2
306644,5,7,38.0,37,7
306714,2,5,734.0,37,2
306847,6,1,63.0,37,2
306868,0,3,333.0,37,7
307064,6,3,46.0,37,0
307449,7,3,63.0,37,0
307729,5,1,28.0,37,0
308044,2,5,62.0,37,7
308142,5,7,15.0,37,7
308198,5,8,29.0,37,7
308296,6,3,19.0,37,7
308408,12,4,13.0,37,7
308415,5,1,17.0,37,7
308457,0,1,7.0,37,7
308492,6,6,13.0,37,0
308569,12,2,1.0,35,2
308597,5,8,1.0,37,7
308681,7,0,70.0,37,7
308737,2,9,481.0,37,0
308744,9,3,46.0,37,1
308856,11,8,2.0,37,7
308905,11,8,3.0,37,7
308926,13,9,869.0,37,0
308933,1,8,94.74681518124376,37,2
309003,13,7,11.0,37,2
309150,7,1,224.0,37,7
309220,6,3,33.0,37,7
309241,6,4,16.0,37,0
309479,2,3,427.0,37,7
309514,0,3,598.0,37,0
309556,6,9,83.0,37,2
309633,0,5,246.0,37,7
309717,2,6,79.0,37,7
309864,14,4,54.0,37,4
309934,12,3,45.0,37,2
309955,2,4,7.0,37,7
310277,0,3,4.0,54,7
310333,6,8,21.0,36,4
310515,6,3,88.0,37,7
310711,11,2,3.0,37,7
310732,14,3,172.0,37,0
310802,16,1,166.0,37,7
310879,6,0,60.0,37,0
310886,6,6,8.0,37,0
310900,11,8,8.0,37,0
311159,6,5,164.0,37,7
311250,6,1,41.0,37,7
311299,6,3,34.0,37,7
311320,6,0,21.0,37,7
311341,5,8,3.0,37,7
311488,2,3,251.0,37,7
311775,6,5,93.0,37,7
311957,11,8,4.0,37,0
312027,9,8,56.0,47,7
312118,6,5,109.0,37,0
312188,0,2,27.0,37,0
312237,0,3,45.0,37,0
312321,6,1,26.0,37,7
312398,0,9,120.0,37,0
312440,9,8,24.0,37,7
312524,5,1,197.0,37,0
312580,12,7,17.0,35,7
312671,2,7,25.0,37,2
312776,2,5,89.0,37,7
313077,0,7,80.0,37,3
313245,6,5,100.0,37,0
313665,6,0,42.0,36,7
313672,12,2,5.0,36,7
313756,11,8,1.0,36,0
313812,6,5,101.0,36,7
314127,13,0,111.0,36,7
314169,2,9,1.19,36,2
314267,6,9,141.0,36,0
314491,2,0,54.0,36,4
314519,12,3,585.0,37,0
314582,2,3,85.0,53,7
314638,6,3,10.0,36,7
314953,11,0,15.0,37,7
314960,6,1,30.0,36,7
315016,0,8,94.74681518124376,36,7
315037,0,5,837.0,36,0
315191,2,3,120.0,36,7
315198,7,6,3.0,36,7
315310,0,5,75.0,36,0
315380,2,9,472.0,37,7
315478,6,7,32.0,36,0
315772,0,4,12.0,36,3
315912,11,2,5.0,36,7
316059,5,8,6.0,36,3
316073,11,8,15.0,36,7
316290,11,8,4.0,36,7
316500,5,6,64.0,36,0
316514,1,9,5.158,36,1
316682,6,3,38.0,36,7
316801,5,6,26.0,26,7
316864,2,9,2.653,36,0
316892,9,0,6.0,36,7
317123,14,5,500.0,36,0
317193,11,8,1.0,36,7
317319,0,2,7.0,44,0
317417,11,0,37.0,36,0
317564,14,1,99.0,36,7
317739,5,1,8.0,53,7
317746,2,9,149.0,36,2
318005,11,8,1.0,36,0
318012,2,9,550.0,36,7
318033,13,7,69.0,36,0
318075,2,7,72.0,36,7
318117,2,9,1.784,36,7
318432,0,9,1.213,36,0
318691,13,0,2.0,36,7
319230,6,5,343.0,36,0
319272,6,1,32.0,36,2
319524,7,5,139.0,26,7
319678,9,5,119.0,26,7
319699,6,9,31.0,36,0
319769,11,2,1.0,36,2
319881,2,2,27.0,36,0
320000,6,7,36.0,36,7
320035,6,1,17.0,36,7
320161,5,0,22.0,36,7
320168,2,3,160.0,36,0
320196,11,8,2.0,26,7
320210,5,2,15.0,36,0
320259,6,5,279.0,26,0
320280,2,4,6.0,36,7
320462,2,3,135.0,36,2
320567,0,1,192.0,36,7
320588,11,5,4.0,36,0
320623,11,8,5.0,36,7
320756,5,0,31.0,36,0
320777,5,6,21.0,36,7
320812,2,3,70.0,36,0
321029,6,5,173.0,25,0
321316,9,3,167.0,36,7
321967,6,2,12.0,26,7
322688,11,8,8.0,36,7
322772,2,7,32.0,36,4
323094,2,1,72.0,36,4
323178,12,2,6.0,36,2
323346,2,9,318.0,36,7
323409,0,0,74.0,36,0
324004,0,3,202.0,36,0
324214,6,9,284.0,36,7
324284,6,0,93.0,36,7
324452,2,0,68.0,35,7
324459,0,10,8.0,35,2
324501,2,5,150.0,36,0
324522,2,4,19.0,35,2
324564,5,4,5.0,36,7
324669,6,1,10.0,35,2
324767,6,7,26.0,36,2
324900,12,7,41.0,35,0
325012,0,4,1.0,35,4
325516,2,7,50.0,35,7
325530,11,2,1.0,35,7
325635,11,0,6.0,35,7
325859,2,3,71.0,35,7
325929,6,5,88.0,37,0
326125,11,8,4.0,35,7
326237,0,0,80.0,49,3
326370,5,3,226.0,35,0
326412,6,8,1.0,35,0
326503,13,8,24.0,35,2
326524,2,9,18.0,35,2
326531,6,5,112.0,35,7
326755,6,8,1.0,35,7
327287,9,1,216.0,35,0
327658,12,8,1.0,46,7
327791,9,9,1.587,93,7
327812,11,8,1.0,25,7
327889,6,3,15.0,35,0
328001,13,2,7.0,35,2
328064,6,3,25.0,35,4
328148,5,2,9.0,35,0
328246,6,9,121.0,35,7
328260,6,3,17.0,35,7
328302,2,3,37.0,35,0
328820,2,5,54.0,35,7
328834,6,1,22.0,25,7
328862,11,4,11.0,35,7
328904,8,2,3.0,35,0
328988,9,4,48.0,35,0
329100,6,7,20.0,35,2
329107,2,3,173.0,25,2
329254,7,9,1.401,35,7
329275,0,8,2.0,35,3
329317,6,6,5.0,35,2
329527,13,5,3.188,35,2
329576,6,4,10.0,35,2
329618,6,1,17.0,35,7
329667,2,3,1.0,35,2
329870,2,5,83.0,35,0
329919,0,0,2.0,35,7
329989,0,5,1.267,35,7
329996,6,3,49.0,35,7
330206,12,7,145.0,35,7
330402,0,5,774.0,35,7
330444,6,4,7.0,35,2
330738,6,1,25.0,35,2
330787,2,3,120.0,35,0
330822,0,2,15.0,35,3
330878,13,4,32.0,35,7
330997,6,0,1.0,35,0
331081,6,9,636.0,35,7
331186,9,3,9.0,35,1
331361,11,8,11.0,43,0
331375,6,1,26.0,35,0
331550,5,8,1.0,35,7
331977,12,8,5.0,35,7
332320,2,0,43.0,35,2
332418,6,7,45.0,35,2
332586,2,3,200.0,35,2
332705,5,8,4.0,35,7
332887,6,9,153.0,35,0
333195,9,3,157.0,35,7
333237,2,4,24.0,35,0
333314,2,0,57.0,35,4
333391,6,9,383.0,35,7
333412,2,3,256.0,35,7
333517,11,2,16.0,35,7
333538,1,3,128.0,35,7
333573,6,9,12.849,71,0
333657,2,10,439.0,35,0
333776,5,1,1.0,51,0
333783,2,1,45.0,35,7
333853,0,6,98.0,35,7
333916,6,6,21.0,35,7
333930,12,0,142.0,35,0
333993,2,5,64.0,35,7
334021,6,0,10.0,35,3
334273,6,1,62.0,35,7
334294,6,10,32.0,35,7
334469,2,0,140.0,35,7
334483,6,5,31.0,44,2
334672,6,5,185.0,35,0
334700,12,7,28.0,35,7
334714,6,0,19.0,35,7
334896,2,5,735.0,35,7
334945,13,7,143.0,35,7
334994,6,5,79.0,35,7
335246,12,0,22.0,35,0
335253,6,5,50.0,35,0
335617,6,7,42.0,35,7
335736,7,2,15.0,35,0
335841,5,5,165.0,35,7
335890,2,6,23.0,35,2
335946,2,3,190.0,35,2
336002,0,3,525.0,35,7
336212,8,9,421.0,35,0
336254,8,1,141.0,48,0
336324,7,9,1.07,35,7
336513,5,4,3.0,35,0
336569,5,8,2.0,35,2
336597,2,0,58.0,35,2
336849,6,7,11.0,35,7
336856,6,3,30.0,35,2
337178,6,4,17.0,34,0
337213,6,3,48.0,34,2
337437,12,1,9.0,57,7
337605,11,8,5.0,80,0
337619,6,9,500.0,79,7
337654,5,9,375.0,67,7
337766,6,3,104.0,79,0
337787,12,5,291.0,79,1
337801,2,9,2.853,64,7
337815,2,9,203.0,73,0
337836,2,9,250.0,59,2
337878,12,2,17.0,68,0
337885,6,9,476.0,67,7
337927,6,9,900.0,76,7
337948,2,5,243.0,52,7
337955,9,9,1.949,83,4
337962,2,9,423.0,62,2
337976,11,2,2.0,77,0
338025,5,0,298.0,52,0
338032,11,8,3.0,54,7
338039,2,1,69.0,60,7
338046,6,2,14.0,68,0
338060,6,9,208.0,52,0
338095,2,9,895.0,67,7
338109,2,7,37.0,53,2
338172,6,8,11.0,68,7
338200,2,9,254.0,53,0
338221,11,8,1.0,56,2
338277,2,6,32.0,77,2
338291,11,5,89.0,52,7
338319,6,3,169.0,70,0
338361,13,9,10.403,59,0
338368,9,8,6.0,55,7
338375,0,2,10.0,106,0
338382,2,9,552.0,68,7
338417,9,5,57.0,59,0
338424,2,5,319.0,53,0
338438,2,5,226.0,65,0
338452,6,7,19.0,73,0
338487,12,5,63.0,59,2
338536,6,9,184.0,60,0
338543,1,9,315.0,52,1
338550,2,9,639.0,54,7
338557,2,9,531.0,70,0
338564,2,9,1.6,54,0
338613,6,3,46.0,72,7
338655,6,3,6.0,64,7
338662,12,3,117.0,60,7
338669,9,9,328.0,54,0
338711,2,7,43.0,52,7
338781,2,5,127.0,64,2
338795,2,0,109.0,74,7
338802,6,1,40.0,64,7
338809,7,9,465.0,83,7
338830,6,9,343.0,71,0
338872,0,5,542.0,52,7
338879,6,9,397.0,53,7
338886,6,9,284.0,65,0
338900,12,3,196.0,54,0
338907,6,7,10.0,62,7
338935,6,3,39.0,62,7
338956,2,5,213.0,9,7
338970,6,3,21.0,52,0
339005,6,4,14.0,56,2
339012,17,5,261.0,53,0
339026,6,3,95.0,77,0
339103,2,3,56.0,54,0
339145,6,3,114.0,61,7
339187,2,3,102.0,53,7
339215,2,1,48.0,59,7
339271,5,8,7.0,65,0
339292,2,9,407.0,56,0
339327,6,9,65.0,58,7
339362,6,3,46.0,53,7
339397,5,9,274.0,55,7
339404,6,3,82.0,52,7
339439,7,3,208.0,64,7
339467,2,3,120.0,58,0
339516,2,9,700.0,82,0
339530,2,5,70.0,53,7
339565,6,5,112.0,66,7
339572,2,3,167.0,62,7
339579,5,4,8.0,50,2
339600,5,9,1.208,54,2
339628,7,0,129.0,88,0
339698,7,7,29.0,90,7
339761,2,5,726.0,52,0
339789,6,5,78.0,52,7
339803,11,3,1.0,54,7
339824,5,8,4.0,63,2
339859,6,0,13.0,68,2
339936,6,9,671.0,66,0
339943,11,8,12.0,55,7
339999,11,8,1.0,52,7
340013,2,9,146.0,69,0
340034,2,3,240.0,52,7
340076,2,9,1.218,70,0
340111,6,1,52.0,66,7
340125,2,1,75.0,69,0
340146,2,9,560.0,72,2
340174,2,6,16.0,78,0
340195,6,7,21.0,80,0
340216,6,9,83.0,56,0
340223,13,9,1.303,67,7
340237,6,9,898.0,68,7
340286,6,5,249.0,53,7
340293,12,3,90.0,83,0
340314,2,5,218.0,56,7
340342,5,3,158.0,70,7
340349,12,9,1.781,63,2
340370,0,4,19.0,56,0
340384,6,9,184.0,66,0
340391,13,10,2.0,60,4
340412,6,9,625.0,62,7
340419,2,7,44.0,59,7
340440,6,9,1.259,61,0
340496,11,8,1.0,67,0
340503,11,4,7.0,62,0
340601,2,1,54.0,55,0
340629,6,3,67.0,64,7
340643,12,9,990.0,61,7
340685,2,4,128.0,58,0
340706,6,8,5.0,70,7
340727,11,6,3.0,67,0
340741,6,9,452.0,57,7
340762,6,5,505.0,53,0
340769,6,7,28.0,62,7
340804,9,9,1.054,68,0
340818,2,9,1.069,56,0
340853,13,8,3.0,67,7
340888,2,5,299.0,73,0
340916,6,1,63.0,56,0
340930,5,3,158.0,57,7
341070,2,5,152.0,59,7
341098,2,9,244.0,73,7
341133,2,3,89.0,57,0
341140,0,9,641.0,53,7
341147,13,1,667.0,54,0
341182,2,9,39.0,67,7
341203,6,3,59.0,56,0
341231,9,10,4.0,53,2
341266,9,1,22.0,52,1
341308,6,5,49.0,54,0
341315,2,0,50.0,52,7
341322,5,2,3.0,60,7
341343,2,9,193.0,57,2
341364,11,4,1.0,58,7
341371,6,1,17.0,54,7
341406,2,3,44.0,63,0
341448,0,1,134.0,70,2
341455,2,9,138.0,74,2
341504,12,7,35.0,52,7
341518,2,0,102.0,56,7
341525,2,1,188.0,53,0
341546,2,9,936.0,70,0
341588,6,9,44.0,53,0
341686,6,9,78.0,54,7
341700,2,9,358.0,62,0
341721,0,9,1.91,54,7
341728,6,1,57.0,62,7
341756,2,3,56.0,66,7
341770,13,0,8.0,69,0
341777,6,9,36.0,61,0
341784,6,0,74.0,61,0
341798,2,9,722.0,69,0
341805,6,5,314.0,63,7
341903,2,9,375.0,72,7
341924,6,3,63.0,59,7
341945,2,9,247.0,70,4
342008,11,7,69.0,63,7
342029,0,9,342.0,59,7
342085,2,3,99.0,59,0
342239,5,3,22.0,61,0
342253,2,7,101.0,64,0
342260,6,5,86.0,59,7
342295,8,9,869.0,54,7
342330,2,3,20.0,57,7
342358,9,3,598.0,71,0
342414,2,3,99.0,52,7
342456,6,0,13.0,61,0
342498,0,4,19.0,52,0
342512,7,9,1.52,55,7
342561,2,9,198.0,62,7
342596,5,5,295.0,68,0
342673,6,0,33.0,68,0
342687,2,9,466.0,66,0
342729,17,9,1.083,58,7
342736,6,3,95.0,78,7
342764,6,7,12.0,52,7
342792,0,3,90.0,61,7
342827,2,3,79.0,63,0
342862,2,5,263.0,95,7
342883,6,1,21.0,67,7
342953,11,6,22.0,55,0
342995,6,6,17.0,66,4
343044,8,4,39.0,57,7
343072,2,9,1.147,64,0
343121,6,1,28.0,68,0
343191,14,0,91.0,62,7
343240,2,3,80.0,57,7
343282,11,6,1.0,84,0
343303,6,0,12.0,60,7
343338,6,3,93.0,76,7
343359,12,9,955.0,60,7
343373,0,10,7.0,53,7
343401,6,1,21.0,56,7
343471,2,3,153.0,60,0
343485,2,9,1.477,81,7
343506,13,7,44.0,53,7
343527,2,9,969.0,68,0
343534,6,0,20.0,66,7
343562,2,1,38.0,55,0
343569,2,9,2.41,79,0
343576,13,2,7.0,56,7
343674,11,8,1.0,54,0
343681,6,9,376.0,67,0
343688,0,2,12.0,61,2
343730,13,3,2.0,53,0
343744,2,9,872.0,67,0
343779,2,9,164.0,67,0
343786,13,9,1.015,53,0
343807,6,9,507.0,52,0
343821,2,7,22.0,60,0
343835,6,3,33.0,67,0
343877,11,10,7.0,70,0
343884,6,3,13.0,52,3
343898,2,3,154.0,53,0
343919,5,9,324.0,69,7
343926,2,9,548.0,53,7
343947,11,2,9.0,61,0
343968,2,9,143.0,68,7
343996,2,5,211.0,64,0
344017,6,0,21.0,69,0
344045,2,7,40.0,52,7
344122,17,3,278.0,52,0
344143,11,8,1.0,52,2
344171,2,9,302.0,66,7
344234,6,9,289.0,63,0
344248,6,5,230.0,71,2
344255,9,9,810.0,67,0
344311,6,5,48.0,55,0
344381,6,9,785.0,56,7
344395,5,9,1.22,55,7
344402,2,0,32.0,63,0
344416,2,9,1.259,57,7
344444,11,4,1.0,75,7
344458,2,9,4.156,66,7
344472,2,9,103.0,70,7
344479,1,9,1.625,60,1
344507,2,9,709.0,94,0
344514,6,9,377.0,58,7
344535,2,3,35.0,77,0
344584,6,0,7.0,60,7
344591,2,0,45.0,57,0
344626,6,0,40.0,67,0
344633,12,9,1.858,56,7
344668,2,9,929.0,65,7
344675,2,9,993.0,73,0
344724,2,5,169.0,64,0
344759,2,0,118.0,59,7
344766,6,9,503.0,71,7
344794,5,8,31.0,60,0
344850,0,1,337.0,52,7
344857,11,8,1.0,54,2
344878,2,3,454.0,55,0
344906,6,2,10.0,73,7
344913,2,9,335.0,92,0
344969,2,9,1.7,60,7
345011,6,1,19.0,52,7
345025,12,1,7.0,67,7
345074,12,8,50.0,67,7
345102,2,9,894.0,74,0
345130,2,2,18.0,61,0
345137,6,5,124.0,74,0
345186,11,8,1.0,52,7
345277,11,8,2.0,52,0
345375,6,9,405.0,71,7
345410,2,3,105.0,62,0
345452,9,2,1.0,61,0
345466,0,5,599.0,63,0
345501,0,2,20.0,56,2
345522,2,1,125.0,54,7
345571,6,9,175.0,56,2
345578,6,1,43.0,66,0
345620,11,2,2.0,58,7
345634,2,4,29.0,68,7
345641,2,7,107.0,62,0
345711,5,0,81.0,58,0
345732,2,5,220.0,54,0
345760,5,7,21.0,52,7
345900,6,3,45.0,52,0
345914,6,4,37.0,54,2
345949,11,8,4.0,57,7
345991,9,8,41.0,62,7
346026,2,9,2.755,50,7
346089,14,3,253.0,65,7
346103,12,5,549.0,52,0
346138,2,9,79.0,56,7
346250,6,1,34.0,53,0
346285,2,5,306.0,59,7
346341,12,8,6.0,53,7
346376,12,5,797.0,52,0
346383,11,8,1.0,76,7
346446,2,5,1.281,75,7
346460,11,8,1.0,62,1
346467,2,9,1.207,59,2
346523,2,5,119.0,52,7
346530,2,5,376.0,60,0
346558,6,9,146.0,64,7
346565,2,3,212.0,70,0
346586,11,6,12.0,56,4
346614,2,9,191.0,78,2
346621,6,5,62.0,66,7
346628,2,0,166.0,56,0
346670,6,9,340.0,68,0
346733,2,8,1.0,54,2
346747,6,3,98.0,55,2
346768,6,9,324.0,71,7
346782,13,8,3.0,54,3
346817,11,8,6.0,52,7
346866,2,9,2.781,62,4
346887,6,9,152.0,4,7
346922,2,9,773.0,61,7
346936,6,4,11.0,52,7
346971,6,9,109.0,52,7
346992,11,8,8.0,62,0
347027,6,0,23.0,52,2
347069,6,4,24.0,64,1
347090,2,9,937.0,57,7
347139,1,9,550.0,68,1
347181,11,8,3.0,55,2
347202,2,9,523.0,63,7
347237,2,6,61.0,62,2
347286,11,4,10.0,54,4
347314,2,5,278.0,64,7
347363,2,9,597.0,66,7
347377,11,8,59.0,52,7
347426,11,8,1.0,54,2
347482,5,4,36.0,55,7
347538,12,1,186.0,55,7
347566,2,3,90.0,54,0
347706,12,8,3.0,65,7
347713,6,9,202.0,74,0
347720,12,2,14.0,78,0
347727,2,5,110.0,55,7
347741,2,5,239.0,59,0
347818,2,0,83.0,52,7
347860,11,2,1.0,56,7
347902,5,6,15.0,52,0
347909,2,3,560.0,57,7
348000,11,8,1.0,59,7
348007,12,9,910.0,67,7
348021,11,4,37.0,52,7
348028,2,5,959.0,55,0
348042,2,5,180.0,52,7
348063,6,3,34.0,67,2
348084,13,5,851.0,53,0
348091,6,5,169.0,51,7
348119,2,9,234.0,64,0
348189,12,3,220.0,51,0
348224,9,4,5.0,51,0
348238,5,0,209.0,51,0
348245,11,2,8.0,54,2
348364,6,2,10.0,51,7
348385,13,9,146.0,52,7
348413,6,0,18.0,53,7
348441,6,8,2.0,51,2
348588,5,10,23.0,51,7
348945,6,3,55.0,34,0
349008,5,3,40.0,34,7
349169,12,7,54.0,34,0
349225,0,6,34.0,35,0
349253,11,6,4.0,34,0
349330,5,4,1.0,35,2
349435,11,8,2.0,34,4
349442,13,3,931.0,34,7
349498,2,9,416.0,34,7
349617,9,7,204.0,35,7
349715,6,9,248.0,34,7
349869,0,2,12.0,34,7
350275,11,8,7.0,34,7
350415,14,3,296.0,34,7
350716,0,2,3.0,34,7
350772,6,3,35.0,34,2
350975,6,9,356.0,34,0
350996,12,3,27.0,34,7
351087,17,3,318.0,34,7
351185,7,9,26.0,34,0
351353,5,7,110.0,34,7
351514,6,5,7.0,34,7
351528,8,2,12.0,34,0
351556,5,6,8.0,34,7
352116,11,2,4.0,34,0
352158,6,1,30.0,34,7
352249,11,8,5.0,34,3
352529,11,4,6.0,34,7
352550,6,9,468.0,37,2
352606,6,5,123.0,34,0
352760,9,4,8.0,25,7
352914,6,9,85.0,34,0
352984,0,3,490.0,34,0
352998,6,9,191.0,34,0
353075,2,7,54.0,34,2
353159,6,0,14.0,34,2
353495,6,0,40.0,25,2
353509,6,5,70.0,34,0
353551,6,8,11.0,34,2
353558,5,5,64.0,34,0
353733,11,4,13.0,34,7
353810,6,0,37.0,34,7
354139,6,3,72.0,34,0
354195,6,6,16.0,34,0
354314,12,2,2.0,34,7
354398,2,1,204.0,34,7
354412,6,7,18.0,34,7
354461,6,0,41.0,34,7
354496,11,8,5.0,34,7
354916,6,5,132.0,34,7
355077,5,3,18.0,34,0
355147,1,3,211.0,34,7
355154,0,8,10.0,34,4
355343,6,1,20.0,34,2
355602,11,3,6.0,34,4
355644,6,8,1.0,34,7
355847,6,9,239.0,34,7
355910,6,0,19.0,34,7
356106,5,3,324.0,34,0
356127,2,1,104.0,34,2
356155,2,7,67.0,34,7
356295,5,9,212.0,34,0
356302,12,1,87.0,34,7
356309,11,2,8.0,34,0
356974,7,8,4.0,34,7
357016,2,9,80.0,34,0
357198,5,3,33.0,34,7
357352,6,7,26.0,34,0
357359,6,3,50.0,34,7
357464,6,9,71.0,34,7
357639,11,8,1.0,34,4
357695,9,3,92.0,34,7
357891,0,1,442.0,34,7
357905,1,9,1.431,43,0
357954,6,1,84.0,34,2
358150,6,3,54.0,34,7
358283,6,9,407.0,34,7
358367,2,3,133.0,34,7
358514,6,3,60.0,34,0
358850,13,3,1.123,34,2
358997,6,8,5.0,34,7
359186,11,1,5.0,34,7
359431,6,3,97.0,34,7
359438,12,3,129.0,34,7
359459,11,7,8.0,34,7
359697,2,8,33.0,34,7
359928,8,9,855.0,34,7
360082,11,8,1.0,34,6
360124,13,8,20.0,34,7
360173,6,7,11.0,34,7
360201,2,0,31.0,34,2
360726,2,0,90.0,34,0
360740,5,5,31.0,34,7
360817,2,3,121.0,34,0
360873,5,6,22.0,34,7
360929,2,10,5.0,34,0
360957,2,1,69.0,34,0
360964,0,1,210.0,34,7
361573,17,0,188.0,34,2
361706,2,8,2.0,34,7
361874,11,8,1.0,33,7
361986,6,5,122.0,33,7
362000,11,2,7.0,33,7
362035,2,4,60.0,33,7
362987,6,3,56.0,33,7
362994,6,4,16.0,33,0
363197,0,3,500.0,33,7
363351,5,6,55.0,33,7
363421,9,9,1.21,33,2
363547,1,4,100.0,33,0
363694,11,3,10.0,34,7
363841,5,3,86.0,27,7
363918,2,9,423.0,33,7
363925,6,7,27.0,33,7
363932,6,1,7.0,34,0
364121,11,2,4.0,33,7
364338,11,7,1.0,33,7
364380,6,3,18.0,33,2
364394,6,9,475.0,33,7
364660,6,9,279.0,33,7
364695,6,9,1.4,33,0
364807,0,4,27.0,33,7
364835,6,7,17.0,33,7
364982,0,5,252.0,35,7
365031,7,8,2.0,15,7
365066,6,3,43.0,33,7
365220,7,0,21.0,33,0
365437,5,3,65.0,25,7
365584,12,3,260.0,33,7
365647,6,3,72.0,49,0
365927,11,10,4.0,33,0
366060,6,7,13.0,34,7
366179,9,9,1.461,33,2
366207,6,5,13.0,33,7
366249,9,2,25.0,33,0
366277,12,3,79.0,33,7
366375,2,3,55.0,33,0
366480,2,5,163.0,33,2
367096,0,8,3.0,33,0
367145,11,8,7.0,33,0
367229,13,1,114.0,33,7
367257,6,5,96.0,33,0
367264,12,3,238.0,37,7
367446,6,7,19.0,33,0
367516,5,5,280.0,33,2
367558,9,1,84.0,33,7
367607,6,7,12.0,33,2
367705,2,3,63.0,33,7
367740,5,8,5.0,33,7
367817,5,5,24.0,33,7
367887,6,5,219.0,33,0
368055,11,8,94.74681518124376,24,2
368258,9,5,821.0,33,0
368587,11,8,5.0,33,7
368636,11,8,1.0,33,7
368748,0,3,370.0,33,7
369343,9,7,19.0,33,7
369462,2,3,202.0,33,0
370001,6,6,12.0,33,2
370148,6,9,178.0,33,0
370204,17,7,94.0,33,7
370393,11,8,1.0,33,7
370400,6,0,27.0,33,7
370575,5,8,2.0,33,2
370659,11,2,18.0,33,3
370666,0,9,574.0,33,7
371058,2,8,47.0,33,7
371065,5,6,22.0,32,7
371177,6,3,20.0,32,2
371282,13,7,400.0,33,2
371408,2,9,2.301,33,0
371674,6,3,46.0,10,0
371688,0,1,313.0,33,7
371786,11,8,6.0,33,0
372010,5,0,60.0,33,0
372178,6,8,5.0,33,4
372241,8,2,21.0,33,7
373410,0,2,8.0,33,7
373564,6,3,95.0,33,7
373739,0,3,542.0,33,7
373746,0,1,256.0,33,0
374404,2,3,93.0,33,7
374551,12,6,7.0,33,7
374754,6,6,12.0,33,2
374929,6,3,106.0,33,0
375496,6,6,13.0,33,7
375692,2,7,23.0,33,7
375706,0,5,981.0,33,7
375727,0,3,478.0,33,7
375734,6,9,1.05,33,0
375867,11,4,8.0,32,7
375951,6,7,19.0,33,2
376028,6,4,23.0,33,7
376140,11,7,2.0,10,3
376560,11,8,7.0,33,7
376812,9,9,87.0,33,7
377022,2,9,391.0,32,2
377029,2,5,210.0,33,0
377071,11,2,48.0,32,0
377148,11,1,5.0,33,4
377183,5,3,28.0,33,7
377533,6,0,18.0,29,7
377610,2,3,112.0,27,7
377708,0,9,338.0,33,7
377771,6,3,93.0,32,7
377834,11,4,5.0,32,3
377841,5,0,18.0,32,7
377939,11,8,3.0,32,7
378198,12,3,341.0,32,7
378233,6,5,51.0,32,7
378345,11,2,4.0,33,7
378597,9,5,555.0,32,7
378807,2,9,639.0,32,0
378933,0,4,226.0,33,0
378996,6,1,33.0,32,0
379003,13,9,4.534,32,2
379024,9,9,428.0,32,7
379136,5,9,315.0,32,0
379311,2,1,109.0,32,2
379332,12,2,11.0,32,7
379409,7,5,534.0,32,2
379465,6,3,44.0,24,2
379542,11,7,12.0,32,0
379591,6,9,106.0,32,7
379675,2,3,67.0,32,7
379696,9,4,43.0,32,2
379794,2,1,40.0,32,7
379948,1,8,42.0,32,1
380067,5,3,53.0,32,7
380333,11,2,30.0,32,7
380431,2,5,107.0,32,2
380718,5,0,27.0,32,0
381236,0,0,251.0,32,0
381327,5,3,274.0,32,7
381362,0,8,8.0,32,3
381404,11,8,4.0,32,7
381474,13,3,92.0,40,7
381495,6,1,12.0,33,7
381656,2,5,209.0,32,0
381733,11,1,6.0,32,7
381859,11,8,2.0,32,3
381950,2,3,39.0,32,7
382055,9,0,1.0,26,0
382132,11,6,1.0,32,7
382181,11,6,1.0,32,7
382279,0,4,54.0,32,7
382461,6,6,46.0,32,7
382727,0,3,424.0,32,7
382832,5,8,2.0,32,7
382979,5,7,41.0,32,0
383217,2,6,60.0,32,7
383224,2,0,105.0,32,2
383245,5,2,1.0,32,7
383364,13,3,23.0,32,2
383623,2,1,46.0,32,7
383651,2,9,554.0,32,3
383721,9,7,41.0,32,7
383770,12,2,5.0,32,7
383973,2,9,288.0,32,0
384155,6,9,6.648,32,7
384211,2,3,46.0,32,2
384260,11,8,94.74681518124376,33,3
384316,6,3,3.0,32,7
384470,6,7,79.0,32,7
384631,6,8,31.0,33,7
384638,11,2,9.0,32,0
384932,2,9,281.0,32,7
384967,9,3,115.0,32,0
385065,6,9,96.0,32,0
385163,13,9,2.62,32,7
385352,0,3,294.0,32,7
385436,2,9,348.0,58,7
385471,6,9,45.0,45,7
385485,9,0,15.0,32,7
385653,2,9,432.0,32,0
385688,2,3,231.0,32,0
385828,6,0,14.0,32,7
385849,6,0,15.0,32,7
385982,0,8,11.0,32,0
386052,13,3,1.0,32,7
386171,6,9,184.0,32,7
386409,6,9,60.0,32,0
386773,6,0,31.0,32,7
386843,6,6,27.0,32,7
387144,5,8,6.0,32,7
387186,2,1,185.0,32,2
